ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
PAYC,"Paycom Software, Inc.",PAYC.1Q17,3300,3310,1Q17,2017/1F,38.2,05/03/2017,3,3/31/2017,0.41,0.41,0.39,1.097,57.51,1.120,59.97,1.065,43.93,42.921352,36.512638,5.2659273,15.030813,4.630065,1.2687087,24.1,17.8,18.1,26.51500173,28.01674082,25.63506336,59.0,56.0,1.27,1.27,0.438529,224.653,329.141,423.2952,0.019,0.019,0.024,0.006,27.891,31.883,3.997,0.353532382,0.335087213,-0.053601491,0.034325578,0.00,-1.62,-5.08,-1.616,5.228,88.42178827,5/2/2017,5/8/2017,4/26/2017,5/4/2016,4/5/2017,3/29/2017,2/1/2017
RCL,Royal Caribbean Cruises Ltd.,RCL.1Q17,3400,3440,1Q17,2017/1F,147.1,04/28/2017,5,3/31/2017,0.92,0.92,0.89,7.310,98.11,7.374,97.33,7.048,94.56,26.757109,2.9293656,-1.2579858,14.8558855,2.1952748,0.3317833,2.6,2.7,6.2,2.112675503,2.015573529,4.244387814,107.1,104.2,1.29,1.30,0.52990294,8299.07,8496.4,8666.561,0.075,0.076,0.075,-0.001,11.901,0.734,-1.590,-0.024266546,-0.575468789,0.048175853,-0.502242586,-0.01,9.99,-2.66,0.075,3.813,4.42809857,4/27/2017,5/3/2017,4/21/2017,4/29/2016,3/31/2017,3/24/2017,1/27/2017
ABCB,Ameris Bancorp,ABCB.1Q17,4800,4810,1Q17,2017/1F,11.1,04/21/2017,5,3/31/2017,0.58,0.59,0.60,2.735,46.1,2.753,43.2,2.710,43.2,37.388084,0,-9.338933,12.430644,2.2435427,-2.1931946,4.7,8.3,3.2,4.298456488,2.90128891,2.407280778,49.7,48.3,1.83,1.83,0.4082483,261.123,325.172,379.5442,0.059,0.064,0.063,-0.001,24.957,-2.244,-7.146,-0.430310255,0.496597475,0.48156789,0.785606617,0.00,14.97,-2.68,-1.136,-3.601,45.35073509,4/20/2017,4/26/2017,4/14/2017,4/22/2016,3/24/2017,3/17/2017,1/20/2017
KALU,Kaiser Aluminum Corporation,KALU.1Q17,1100,1115,1Q17,2017/1F,13.1,04/20/2017,4,3/31/2017,1.15,1.12,1.32,4.724,79.9,4.781,77.02,5.072,78.9,-7.931823,-2.3827672,-0.27192235,12.632883,2.603364,-2.27592,3.8,3.4,4.2,5.10270871,5.771261055,3.75971408,85.7,83.2,1.72,1.86,0.7546154,1392,1331,1374.4812,0.059,0.062,0.064,0.002,-20.565,-4.986,2.004,0.116723382,-0.092683877,-0.11584164,0.357206586,-0.14,11.23,-2.88,2.854,-12.405,-1.258534483,4/19/2017,4/25/2017,4/13/2017,4/21/2016,3/23/2017,3/16/2017,1/19/2017
COTY,Coty Inc. Class A,COTY.1Q17,2400,2435,1Q17,2017/3F,103.9,05/10/2017,3,3/31/2017,0.12,0.13,0.17,0.913,18.13,0.919,18.11,1.032,20.04,-32.82443,-9.630739,5.536139,14.031816,3.84624,1.5817046,12.3,10.5,5.1,11.95265032,10.64725912,7.662963062,20.3,21.2,1.81,1.75,0.5439056,4395.2,4349.1,7507.1074,0.050,0.051,0.052,0.001,-46.856,-13.477,3.954,0.168508963,1.433719285,0.122603497,0.55979485,0.06,12.14,4.17,-4.101,-28.372,70.80240717,5/9/2017,5/15/2017,5/3/2017,5/11/2016,4/12/2017,4/5/2017,2/8/2017
CF,"CF Industries Holdings, Inc.",CF.1Q17,2200,2215,1Q17,2017/1F,176.6,05/04/2017,4,3/31/2017,0.00,0.05,0.08,0.477,29.35,0.415,27.43,0.672,35.63,-3.6700249,-23.014313,-7.549715,15.387476,4.6397924,0.9858489,5.5,4.4,4.4,15.19928418,13.32704616,11.31040499,31.4,31.8,1.74,1.75,0.56229573,4308.3,3685,4245.0757,0.016,0.015,0.019,0.004,-19.058,-27.654,-8.536,0.244644354,0.239603466,0.140484095,0.343832002,-0.01,14.61,1.19,-98.562,-99.169,-1.467499942,5/3/2017,5/9/2017,4/27/2017,5/5/2016,4/6/2017,3/30/2017,2/2/2017
PRAA,PRA Group Inc,PRAA.1Q17,3200,3205,1Q17,2017/1F,15.8,05/10/2017,3,3/31/2017,0.45,0.45,0.75,2.512,33.15,2.269,33.7,3.379,39.85,26.18296,-15.432871,7.1542144,14.031816,3.84624,1.5817046,20.4,13.6,16.9,12.80355571,12.26690358,11.67102997,41.7,41.0,1.64,1.69,0.6267832,942.018,830.58,824.9842,0.076,0.067,0.085,0.017,12.151,-19.279,5.573,0.49731311,0.206180213,0.04374797,0.097037344,-0.04,23.64,-1.60,-0.335,-40.334,-12.42373288,5/9/2017,5/15/2017,5/3/2017,5/11/2016,4/12/2017,4/5/2017,2/8/2017
FFIN,First Financial Bankshares Inc,FFIN.1Q17,4800,4810,1Q17,2017/1F,11.2,04/21/2017,5,3/31/2017,0.39,0.39,0.39,1.704,40.1,1.712,36.95,1.691,42.5,22.062052,-13.058824,-14.665121,12.430644,2.2435427,-2.1931946,18.8,33.6,23.4,13.1451857,14.76185115,14.45956554,40.2,40.5,2.33,2.50,0.5163978,290.967,311.969,348.63376,0.043,0.046,0.040,-0.007,9.631,-15.302,-12.472,-0.44053428,-0.19546298,-0.109516444,-0.090900369,-0.17,8.71,0.83,0.596,0.596,19.81900353,4/20/2017,4/26/2017,4/14/2017,4/22/2016,3/24/2017,3/17/2017,1/20/2017
VSTO,Vista Outdoor Inc,VSTO.1Q17,1400,1435,1Q17,2016/4F,43.9,05/11/2017,4,3/31/2017,0.17,0.18,0.35,1.851,20.59,1.740,19.45,2.194,20.95,-61.060482,-7.1599064,1.4606237,13.24073,3.2218337,1.3509393,13.4,4.5,3.7,13.24155516,12.42560853,11.14128957,23.4,28.1,1.70,1.60,0.4830459,2083.41,2270.73,2530.9934,0.090,0.089,0.105,0.015,-74.301,-10.382,0.110,2.011407616,2.623430868,0.065666533,0.188511893,0.10,20.50,20.00,-1.136,-49.808,21.48321262,5/10/2017,5/16/2017,5/4/2017,5/12/2016,4/13/2017,4/6/2017,2/9/2017
HCSG,"Healthcare Services Group, Inc.",HCSG.1Q17,3350,3370,1Q17,2017/1F,11.4,04/12/2017,3,3/31/2017,0.29,0.29,0.29,1.237,43.09,1.239,41.44,1.209,39.41,16.226303,5.150974,-1.3098419,15.014994,2.9869676,-0.49062967,14.9,21.2,13.0,7.121197261,6.455415435,7.087731722,43.8,43.2,1.56,1.56,0.4955156,1436.84,1562.66,1709.9686,0.029,0.030,0.031,0.001,1.211,2.164,-0.819,-0.298635763,0.149557001,0.103135396,0.004721615,0.00,5.78,-1.52,-0.302,-1.994,19.00897804,4/11/2017,4/17/2017,4/5/2017,4/13/2016,3/15/2017,3/8/2017,1/11/2017
LULU,Lululemon Athletica Inc,LULU.1Q17,3500,3525,1Q17,2017/1F,175.2,06/02/2017,5,3/31/2017,0.28,0.28,0.39,2.370,51.87,2.404,48.23,2.596,65.7,-22.739433,-26.59056,-7.249999,14.578342,1.1336923,1.1145949,2.6,2.6,8.0,7.427351462,8.827018473,10.28747204,60.4,73.0,1.63,1.55,0.60207975,2060.52,2344.39,2556.6855,0.046,0.050,0.040,-0.010,-37.318,-27.724,-8.365,0,-0.677515016,-0.158566227,-0.278019767,0.07,25.30,20.85,1.237,-28.381,24.07962553,6/1/2017,6/7/2017,5/26/2017,6/3/2016,5/5/2017,4/28/2017,3/3/2017
RRD,R.R. Donnelley & Sons Company,RRD.1Q17,3200,3215,1Q17,2017/1F,20.7,05/03/2017,3,3/31/2017,0.05,0.00,-0.05,1.042,12.11,1.060,12.65,1.045,16.87,-50.906265,-25.014824,6.5711856,15.030813,4.630065,1.2687087,1.3,1.8,2.6,3.281635871,3.114141288,2.655982181,23.5,26.0,1.33,1.33,0.57735026,11256.8,6895.7,6836.245,0.086,0.084,0.062,-0.022,-65.937,-29.645,5.302,-0.281933748,-0.490449408,0.053785159,0.235563964,0.00,85.77,10.64,-1141.124,-195.137,-39.27008564,5/2/2017,5/8/2017,4/26/2017,5/4/2016,4/5/2017,3/29/2017,2/1/2017
PATK,"Patrick Industries, Inc.",PATK.1Q17,1200,1230,1Q17,2017/1F,12.8,04/27/2017,4,3/31/2017,0.56,0.56,0.62,2.704,47.26667,2.714,42.9,2.827,55.5,47.63738,-22.7027,-7.3434057,14.488661,2.3680687,0.54380894,2.6,5.1,4.6,3.537019496,3.775922449,3.988244381,54.7,58.0,1.33,1.17,0.4082483,920.333,1221.88,1385.2034,0.057,0.063,0.051,-0.012,33.149,-25.071,-7.887,-0.484232506,-0.428355465,-0.06327009,-0.113138725,0.17,27.43,6.10,0.397,-8.664,50.51110848,4/26/2017,5/2/2017,4/20/2017,4/28/2016,3/30/2017,3/23/2017,1/26/2017
ASRT,"Assertio Therapeutics, Inc.",ASRT.1Q17,2300,2305,1Q17,2017/1F,26.9,05/10/2017,3,3/31/2017,0.09,0.10,0.24,1.015,12.55,1.037,11.11,1.237,17.09,-28.482796,-34.991222,-6.7953053,14.031816,3.84624,1.5817046,10.0,7.9,12.9,19.42848877,22.26479009,22.30475576,16.8,23.9,1.78,1.55,0.6666667,342.735,455.897,463.47263,0.081,0.093,0.072,-0.021,-42.515,-38.837,-8.377,0.277830415,-0.221306414,-0.127389538,-0.128953081,0.23,51.02,42.50,-10.483,-61.549,35.22769195,5/9/2017,5/15/2017,5/3/2017,5/11/2016,4/12/2017,4/5/2017,2/8/2017
STNG,Scorpio Tankers Inc.,STNG.1Q17,4600,4625,1Q17,2017/1F,13.1,04/27/2017,4,3/31/2017,-1.08,-1.01,0.04,1.439,44.4,1.695,40.7,2.831,38.800003,-28.88199,4.896903,-3.0952334,14.488661,2.3680687,0.54380894,5.2,5.8,8.4,10.60492845,10.23159797,9.623006545,59.1,56.0,1.27,1.50,0.4952152,755.711,521.169,527.39764,0.032,0.042,0.073,0.031,-43.371,2.529,-3.639,-0.107232051,-0.375394081,0.036487993,0.102038994,-0.23,45.13,-5.13,6.088,-2707.161,-30.21172909,4/26/2017,5/2/2017,4/20/2017,4/28/2016,3/30/2017,3/23/2017,1/26/2017
AIZ,"Assurant, Inc.",AIZ.1Q17,4800,4875,1Q17,2017/1F,37.4,05/03/2017,3,3/31/2017,1.52,1.52,1.55,6.446,95.67,6.527,97.02,6.631,97.36,9.645546,-0.3492236,2.8735042,15.030813,4.630065,1.2687087,3.0,5.4,5.5,1.981250961,3.02722016,3.30646018,98.3,98.3,2.00,1.92,0.5477226,8046.51,7531.78,6510.6333,0.067,0.067,0.068,0.001,-5.385,-4.979,1.605,-0.444809336,-0.453736231,-0.345521351,-0.400793945,0.08,1.27,0.00,0.013,-1.859,-19.08748886,5/2/2017,5/8/2017,4/26/2017,5/4/2016,4/5/2017,3/29/2017,2/1/2017
SRCI,SRC Energy Inc,SRCI.1Q17,2100,2105,1Q17,2017/1F,22.7,05/05/2017,5,3/31/2017,0.04,0.04,0.03,0.354,8.44,0.421,7.54,0.288,8.92,45.391296,-15.47085,-10.663504,14.898849,3.5226703,0.8963704,15.5,19.2,16.3,22.66248154,24.31612138,23.07860086,10.9,10.6,1.13,1.16,0.30959618,124.843,107.149,280.86862,0.042,0.056,0.032,-0.024,30.492,-18.994,-11.560,-0.19538433,-0.051262102,-0.068005905,-0.018030526,-0.03,44.51,-2.97,6.706,14.278,124.9774677,5/4/2017,5/10/2017,4/28/2017,5/6/2016,4/7/2017,3/31/2017,2/3/2017
RAD,Rite Aid Corporation,RAD.1Q17,3500,3510,1Q17,2016/4F,155.1,04/25/2017,2,3/31/2017,-0.05,-0.02,0.03,0.024,4.25,0.019,4.47,0.120,6.95,-43.796528,-35.683453,-0.2232194,13.089824,2.399671,-0.003010035,2.2,3.0,1.4,3.850520585,3.893418825,3.557120447,6.3,8.9,1.56,1.64,0.4955156,26528.3,30736.6,32569.8,0.006,0.004,0.017,0.013,-56.886,-38.083,-0.220,-0.273784172,0.606371459,-0.011018142,0.082482486,-0.08,40.75,41.06,112.121,-248.201,22.77379252,4/24/2017,4/28/2017,4/18/2017,4/26/2016,3/28/2017,3/21/2017,1/24/2017
HWC,Hancock Whitney Corporation,HWC.1Q17,4800,4810,1Q17,2017/1F,33.0,04/19/2017,3,3/31/2017,0.56,0.57,0.57,2.783,45.55,2.803,44.35,2.664,44.5,64.37571,-0.33708215,-4.0043354,12.07403,2.9292703,-1.6999364,3.0,3.9,3.9,3.178713469,2.81625726,3.64773837,49.7,46.6,1.73,1.95,0.46709937,862.123,909.897,1034.9384,0.061,0.063,0.060,-0.003,52.302,-3.266,-2.304,-0.2186905,-0.225705284,0.128701385,-0.128579644,-0.22,12.07,-6.30,-0.578,-0.708,20.04532996,4/18/2017,4/24/2017,4/12/2017,4/20/2016,3/22/2017,3/15/2017,1/18/2017
ILG,"ILG, Inc.",ILG.1Q17,3400,3440,1Q17,2017/1F,15.8,05/05/2017,5,3/31/2017,0.30,0.21,0.40,1.151,20.96,1.163,24.11,1.310,19.05,46.44091,26.56169,15.028631,14.898849,3.5226703,0.8963704,4.1,5.6,7.2,7.308960174,6.525974982,4.041850821,24.8,23.4,1.00,1.00,0,697.436,1356,1757.05,0.055,0.048,0.069,0.021,31.542,23.039,14.132,-0.27277506,-0.429624498,0.119979803,0.808320123,0.00,2.65,-5.45,45.161,-25.000,151.9299262,5/4/2017,5/10/2017,4/28/2017,5/6/2016,4/7/2017,3/31/2017,2/3/2017
WCG,"WellCare Health Plans, Inc.",WCG.1Q17,3350,3355,1Q17,2017/1F,60.8,05/03/2017,3,3/31/2017,1.19,1.18,1.17,6.627,140.21,6.696,153.56,6.346,147.8,50.258194,3.8971543,11.745012,15.030813,4.630065,1.2687087,4.8,4.2,5.8,3.179533992,4.924140859,4.79196367,150.8,140.1,1.83,1.92,0.57735026,13890.2,14237.1,15832.86,0.047,0.044,0.043,-0.001,35.227,-0.733,10.476,0.141254561,-0.182611035,-0.354296702,-0.336486207,-0.09,-1.81,-7.08,0.948,2.315,13.98583174,5/2/2017,5/8/2017,4/26/2017,5/4/2016,4/5/2017,3/29/2017,2/1/2017
KEY,KeyCorp,KEY.1Q17,4800,4805,1Q17,2017/1F,211.8,04/20/2017,4,3/31/2017,0.28,0.28,0.28,1.357,17.78,1.377,17,1.308,17.84,40.358017,-4.708523,-7.958847,12.632883,2.603364,-2.27592,1.4,2.6,1.9,1.648079721,2.598440867,1.929895943,19.8,19.3,1.58,1.65,0.56416273,4256,5024,6079.4595,0.076,0.081,0.073,-0.008,27.725,-7.312,-5.683,-0.452082062,-0.235910719,-0.365742841,-0.146026641,-0.07,16.52,-2.33,1.137,0.117,42.84444314,4/19/2017,4/25/2017,4/13/2017,4/21/2016,3/23/2017,3/16/2017,1/19/2017
MLHR,"Herman Miller, Inc.",MLHR.1Q17,1200,1245,1Q17,2016/3F,12.2,03/23/2017,4,3/31/2017,,0.32,0.37,2.169,31.55,2.104,30.7,2.132,34.35,0.033009052,-10.625905,0.98685026,16.935099,5.026841,1.2307644,3.1,4.2,3.6,2.225876653,2.258723621,1.618260902,,,2.00,1.75,0.8164966,2142.2,2264.9,2293.6,0.069,0.069,0.062,-0.006,-16.902,-15.653,-0.244,-0.250708529,-0.134440884,-0.01454227,0.37547453,0.25,,,0.000,0.000,7.0675007,3/22/2017,3/28/2017,3/16/2017,3/24/2016,2/23/2017,2/16/2017,12/22/2016
SSW,Seaspan Corporation,SSW.1Q17,4600,4625,1Q17,2017/1F,11.2,04/27/2017,4,3/31/2017,0.13,0.13,0.19,0.783,6.93,0.787,6.27,0.927,10.19,-61.449944,-38.46908,2.2838473,14.488661,2.3680687,0.54380894,3.7,5.9,3.4,12.55446341,13.97777958,8.327345234,8.5,11.6,2.19,2.21,0.5604485,819.024,877.905,858.1882,0.113,0.126,0.091,-0.035,-75.939,-40.837,1.740,-0.374035732,0.085841677,-0.101827058,0.507618941,-0.02,34.84,37.20,1.549,-29.086,4.781813476,4/26/2017,5/2/2017,4/20/2017,4/28/2016,3/30/2017,3/23/2017,1/26/2017
MNTA,"Momenta Pharmaceuticals, Inc.",MNTA.1Q17,2300,2320,1Q17,2017/1F,12.3,05/02/2017,2,3/31/2017,-0.64,-0.55,-0.14,-1.160,13.35,-1.105,13.85,-0.170,18.9,46.898808,-26.719576,2.9739857,14.782047,4.654908,1.4146805,5.3,3.5,7.0,5.308899438,4.82507637,7.069478369,16.1,16.8,1.89,1.73,0.78173596,89.65,109.619,112.4546,-0.087,-0.080,-0.009,0.071,32.117,-31.374,1.559,0.51504573,-0.248664078,0.100272624,-0.24903944,0.16,16.33,4.39,14.560,354.145,25.43736754,5/1/2017,5/5/2017,4/25/2017,5/3/2016,4/4/2017,3/28/2017,1/31/2017
GOGO,Gogo Inc.,GOGO.1Q17,4900,4915,1Q17,2017/1F,11.2,05/04/2017,4,3/31/2017,-0.46,-0.49,-0.43,-1.703,11,-1.682,12.78,-1.572,8.98,11.553394,42.316257,16.605843,15.387476,4.6397924,0.9858489,22.1,11.6,25.7,36.92319957,39.7381138,44.57213729,13.8,11.5,1.29,1.50,0.48795003,500.888,596.55,677.35785,-0.155,-0.132,-0.175,-0.043,-3.834,37.676,15.620,0.907766281,-0.138462465,-0.070836634,-0.171608053,-0.21,7.98,-16.67,-7.064,6.893,35.23139904,5/3/2017,5/9/2017,4/27/2017,5/5/2016,4/6/2017,3/30/2017,2/2/2017
CACI,CACI International Inc Class A,CACI.1Q17,3300,3308,1Q17,2017/3F,14.9,05/04/2017,4,3/31/2017,1.46,1.48,1.48,6.723,117.3,6.750,120.65,6.656,131.55,21.790754,-8.285827,2.0295978,15.387476,4.6397924,0.9858489,2.3,2.3,1.6,1.083694355,1.11836859,0.742415471,135.8,133.7,1.61,1.65,0.48748064,3313.45,3744.05,4267.7,0.057,0.056,0.051,-0.005,6.403,-12.926,1.044,0.026191231,0.473191019,-0.0310043,0.459687193,-0.05,12.57,-1.54,-1.372,-1.695,28.79928775,5/3/2017,5/9/2017,4/27/2017,5/5/2016,4/6/2017,3/30/2017,2/2/2017
CERN,Cerner Corporation,CERN.1Q17,3300,3308,1Q17,2017/1F,156.9,04/28/2017,5,3/31/2017,0.58,0.58,0.59,2.566,58.85,2.579,58.97,2.588,53.02,4.8272133,11.222183,2.07721,14.8558855,2.1952748,0.3317833,7.5,9.5,9.7,8.448105316,7.118654715,5.646804759,58.6,59.8,1.63,1.52,0.59258235,4425.26,4796.47,5178.0913,0.044,0.044,0.049,0.005,-10.029,9.027,1.745,-0.213556922,-0.23037461,0.186755877,0.49608596,0.12,-0.71,2.22,0.787,-1.724,17.01213714,4/27/2017,5/3/2017,4/21/2017,4/29/2016,3/31/2017,3/24/2017,1/27/2017
ZTS,"Zoetis, Inc. Class A",ZTS.1Q17,2300,2315,1Q17,2017/1F,183.0,05/04/2017,4,3/31/2017,0.48,0.49,0.54,2.398,53.37,2.426,56.46,2.357,55.7,9.18324,1.3644457,5.591917,15.387476,4.6397924,0.9858489,3.1,1.1,3.0,1.863629128,1.507211097,1.832354865,58.6,56.6,1.33,1.40,0.48507124,4765,4888,5171.1387,0.045,0.043,0.042,-0.001,-6.204,-3.275,4.606,1.729710814,0.039075343,0.23647519,0.017067799,-0.07,3.87,-3.44,-1.531,-12.143,8.523372508,5/3/2017,5/9/2017,4/27/2017,5/5/2016,4/6/2017,3/30/2017,2/2/2017
MSA,"MSA Safety, Inc.",MSA.1Q17,1400,1445,1Q17,2017/1F,14.5,04/26/2017,3,3/31/2017,0.58,0.53,0.56,3.230,70.69,3.250,68.24,3.176,71.62,37.82165,-4.7193584,-0.27766228,13.013876,1.4548182,-0.29871464,1.9,3.0,2.7,0.815132967,1.089928434,1.250602807,73.0,64.4,1.50,1.50,0.5,1130.78,1149.53,1186.03,0.046,0.048,0.044,-0.003,24.808,-6.174,0.021,-0.347615314,-0.282132975,-0.252122487,-0.348207951,0.00,6.98,-11.78,8.083,2.071,4.886007888,4/25/2017,5/1/2017,4/19/2017,4/27/2016,3/29/2017,3/22/2017,1/25/2017
RSPP,"RSP Permian, Inc.",RSPP.1Q17,2100,2105,1Q17,2017/1F,71.1,05/03/2017,3,3/31/2017,0.15,0.16,0.12,1.172,41.43,1.228,38.51,0.861,42.64,35.598385,-9.685743,-6.233263,15.030813,4.630065,1.2687087,6.3,3.3,5.2,6.983716648,7.448197957,6.209750539,53.8,53.4,1.08,1.14,0.23056652,376.11,353.857,851.9047,0.028,0.032,0.020,-0.012,20.568,-14.316,-7.502,0.913546106,0.217152545,-0.062361569,0.12463723,-0.06,39.69,-0.81,-6.914,16.905,126.5041344,5/2/2017,5/8/2017,4/26/2017,5/4/2016,4/5/2017,3/29/2017,2/1/2017
WBS,Webster Financial Corporation,WBS.1Q17,4800,4825,1Q17,2017/1F,38.9,04/21/2017,5,3/31/2017,0.56,0.57,0.57,2.503,50.04,2.516,46.99,2.419,52.34,33.646606,-10.221624,-13.029796,12.430644,2.2435427,-2.1931946,5.6,11.6,9.7,6.840806436,5.96707869,6.130335001,52.0,51.4,2.00,2.00,0.5547002,904.17,982.991,1070.32,0.050,0.054,0.046,-0.007,21.216,-12.465,-10.837,-0.513049646,-0.420549809,0.146424706,0.11589439,0.00,10.66,-1.07,-0.772,-0.739,18.37596912,4/20/2017,4/26/2017,4/14/2017,4/22/2016,3/24/2017,3/17/2017,1/20/2017
OMF,"OneMain Holdings, Inc.",OMF.1Q17,4800,4830,1Q17,2017/1F,18.7,05/04/2017,4,3/31/2017,0.75,0.77,0.80,3.929,24.85,3.961,24.62,3.858,23.33,-22.882717,5.529368,-2.9944777,15.387476,4.6397924,0.9858489,10.0,6.9,7.6,9.381465225,8.817627588,9.435505213,29.5,25.8,1.64,1.75,0.53702766,1523.25,3027,3206.7666,0.158,0.161,0.165,0.004,-38.270,0.890,-3.980,0.443402406,0.310439644,0.06394437,-0.005727302,-0.11,19.95,-12.65,-2.501,-6.173,110.5213589,5/3/2017,5/9/2017,4/27/2017,5/5/2016,4/6/2017,3/30/2017,2/2/2017
UAA,"Under Armour, Inc. Class A",UAA.1Q17,2400,2440,1Q17,2017/1F,134.5,04/27/2017,4,3/31/2017,-0.04,-0.03,0.04,0.440,19.78,0.445,19.39,0.698,29.13,-55.015675,-33.43632,2.1601677,14.488661,2.3680687,0.54380894,9.9,10.6,12.7,27.42543837,25.42826778,22.62684714,20.4,35.6,1.97,1.59,0.6117591,3963.31,4828.18,5326.6064,0.022,0.023,0.024,0.001,-69.504,-35.804,1.616,-0.063121505,-0.222383719,0.078541354,0.212075116,0.38,5.28,74.30,21.784,-211.181,34.39792497,4/26/2017,5/2/2017,4/20/2017,4/28/2016,3/30/2017,3/23/2017,1/26/2017
SNA,Snap-on Incorporated,SNA.1Q17,1400,1430,1Q17,2017/1F,80.0,04/20/2017,4,3/31/2017,2.36,2.35,2.39,10.287,168.67,10.323,161.39,10.100,174.87,3.845191,-7.708579,-6.651628,12.632883,2.603364,-2.27592,7.5,6.6,10.7,6.012376863,5.509148406,4.708075433,183.4,175.3,1.55,1.61,0.64334196,3352.8,3430.4,3614.365,0.061,0.064,0.058,-0.006,-8.788,-10.312,-4.376,0.125089065,-0.302670709,0.091344146,0.277034947,-0.06,13.62,-4.43,0.182,-1.292,7.801389883,4/19/2017,4/25/2017,4/13/2017,4/21/2016,3/23/2017,3/16/2017,1/19/2017
WEN,Wendy's Company,WEN.1Q17,3400,3435,1Q17,2017/1F,39.5,05/10/2017,3,3/31/2017,0.08,0.08,0.08,0.485,13.61,0.494,14.87,0.464,13.96,33.267914,6.518626,9.903919,14.031816,3.84624,1.5817046,4.5,6.0,7.8,5.712062053,5.612122091,7.678026909,14.5,13.1,1.64,1.73,0.58108723,1870.29,1435.41,1189.3191,0.036,0.033,0.033,0.000,19.236,2.672,8.322,-0.241499525,-0.421081275,0.017807874,-0.25605079,-0.09,-2.49,-9.33,-2.352,-1.758,-36.40990969,5/9/2017,5/15/2017,5/3/2017,5/11/2016,4/12/2017,4/5/2017,2/8/2017
AXP,American Express Company,AXP.1Q17,4800,4850,1Q17,2017/1F,337.0,04/20/2017,4,3/31/2017,1.26,1.28,1.33,5.809,79.11,5.830,75.8,5.632,76.69,18.640446,-1.1605144,-4.976803,12.632883,2.603364,-2.27592,3.4,4.5,5.5,1.527552139,1.683959838,1.76612607,81.4,78.9,1.84,1.83,0.6405328,32818,32119,32532.904,0.073,0.077,0.073,-0.003,6.008,-3.764,-2.701,-0.252568413,-0.383858125,-0.092880896,-0.135083183,0.01,7.42,-3.07,-1.653,-4.979,-0.868718386,4/19/2017,4/25/2017,4/13/2017,4/21/2016,3/23/2017,3/16/2017,1/19/2017
FBP,First Bancorp,FBP.1Q17,4800,4810,1Q17,2017/1F,11.2,04/25/2017,2,3/31/2017,0.10,0.10,0.09,0.427,5.65,0.425,5.32,0.397,6.69,46.52406,-20.478327,-1.6635776,13.089824,2.399671,-0.003010035,2.1,1.7,1.2,1.604644448,1.288694137,1.179659308,7.5,7.4,1.50,1.30,0.5477226,583.591,572.072,567.3,0.076,0.080,0.059,-0.021,33.434,-22.878,-1.661,0.199391674,0.643328873,0.245170907,0.360260914,0.20,40.98,-1.33,-0.617,8.865,-2.791509807,4/24/2017,4/28/2017,4/18/2017,4/26/2016,3/28/2017,3/21/2017,1/24/2017
HL,Hecla Mining Company,HL.1Q17,1100,1120,1Q17,2017/1F,39.5,05/08/2017,1,3/31/2017,0.03,0.03,0.06,0.162,5.29,0.164,5.28,0.245,6.72,35.26448,-21.428568,-0.93808174,14.919865,3.9790869,1.3385296,1.8,3.4,2.1,3.918987123,4.663792803,3.635695577,6.2,6.4,1.94,2.06,0.41726148,443.567,645.957,676.5469,0.031,0.031,0.036,0.005,20.345,-25.408,-2.277,-0.457502601,-0.102800349,-0.159699565,0.07791949,-0.13,17.19,3.03,2.145,-39.483,52.52417335,5/5/2017,5/11/2017,5/1/2017,5/9/2016,4/10/2017,4/3/2017,2/6/2017
MLM,"Martin Marietta Materials, Inc.",MLM.1Q17,1100,1135,1Q17,2017/1F,164.3,05/02/2017,2,3/31/2017,0.41,0.59,0.93,8.821,218.25,8.902,223.5,9.243,229.6,24.724281,-2.6567996,6.4691305,14.782047,4.654908,1.4146805,3.0,1.8,2.8,3.703379696,3.252552504,3.405406943,242.6,234.5,1.36,1.38,0.49724516,3268.1,3577,3902.605,0.040,0.040,0.040,0.000,9.942,-7.312,5.054,0.633861204,0.061006458,0.138607199,0.087499896,-0.03,8.54,-3.35,-30.357,-55.752,19.41510358,5/1/2017,5/5/2017,4/25/2017,5/3/2016,4/4/2017,3/28/2017,1/31/2017
