ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
YNDX,Yandex NV Class A,YNDX.4Q17,3300,3320,4Q17,2017/4F,81.6,02/15/2018,4,12/31/2017,0.24,0.26,0.23,1.117,32.75,1.152,35.2,1.065,32.4,53.164555,8.64197,1.7929435,18.529152,-0.3365636,-6.861663,0.7,0.7,0.4,0.620570251,0.508387952,0.544786747,38.9,34.1,1.40,1.42,0.6324555,818.67596,1317.4264,1616.1812,0.034,0.033,0.033,0.000,34.635,8.979,8.655,-0.065601348,0.621209459,0.22066278,0.139106732,-0.02,10.47,-12.40,-8.727,5.222,97.41402936,2/14/2018,2/20/2018,2/8/2018,2/16/2017,1/18/2018,1/11/2018,11/16/2017
AAWW,"Atlas Air Worldwide Holdings, Inc.",AAWW.4Q17,4600,4605,4Q17,2017/4F,14.7,02/22/2018,4,12/31/2017,2.20,2.15,2.13,5.171,58.65,5.515,55.55,5.099,54.5,5.53571,1.9266009,-9.674799,19.532764,4.828596,-2.4422348,12.1,18.7,11.8,10.6015248,10.95855386,10.27175116,74.8,71.1,1.20,1.30,0.42163703,1822.65,1839.62,2119.928,0.088,0.099,0.094,-0.006,-13.997,-2.902,-7.233,-0.351727067,0.031988664,-0.032579942,0.032104909,-0.10,34.61,-4.90,2.472,3.488,16.31020766,2/21/2018,2/27/2018,2/15/2018,2/23/2017,1/25/2018,1/18/2018,11/23/2017
BID,Sotheby's,BID.4Q17,3400,3450,4Q17,2017/4F,18.8,03/01/2018,4,12/31/2017,1.36,1.32,1.32,2.445,51.6,2.514,47.46,2.369,51.53,10.321379,-7.8983126,-13.912577,17.88509,1.8196583,-4.789609,11.5,15.2,13.4,7.829673505,8.464750821,9.144921441,60.2,58.6,1.17,1.17,0.4082483,961.494,805.377,980.52,0.047,0.053,0.046,-0.007,-7.564,-9.718,-9.123,-0.248308564,-0.142345165,-0.075026109,-0.14382277,0.00,26.84,-2.66,2.719,3.030,1.9787955,2/28/2018,3/6/2018,2/22/2018,3/2/2017,2/1/2018,1/25/2018,11/30/2017
WYNN,"Wynn Resorts, Limited",WYNN.4Q17,3400,3445,4Q17,2017/4F,241.1,01/22/2018,1,12/31/2017,1.47,1.39,1.29,6.651,168.59,6.784,165.54,6.106,144.76,81.077286,14.35479,0.24827719,17.976688,8.502221,3.5130858,3.4,3.8,3.3,4.449248723,5.387587008,6.243438579,169.7,149.4,1.55,1.61,0.49706742,4075.88,4466.29,6193.927,0.039,0.041,0.042,0.001,63.101,5.853,-3.265,-0.109213525,0.02093581,-0.174166707,-0.287372068,-0.05,2.49,-11.94,5.820,13.743,51.96539152,1/19/2018,1/25/2018,1/15/2018,1/23/2017,12/25/2017,12/18/2017,10/23/2017
PTC,PTC Inc.,PTC.4Q17,3300,3310,4Q17,2018/1F,63.1,01/18/2018,4,12/31/2017,0.30,0.30,0.33,1.509,60.77,1.530,65.79,1.499,60.12,19.597685,9.431135,9.412932,18.137896,7.928872,4.432702,4.0,5.7,6.4,2.923825064,3.920350205,4.591747848,67.5,62.3,1.44,1.28,0.5439056,1144,1166.75,1232.3938,0.025,0.023,0.025,0.002,1.460,1.502,4.980,-0.29815028,-0.374413467,-0.254192888,-0.363243549,0.16,2.55,-7.61,-1.110,-8.328,7.726730769,1/17/2018,1/23/2018,1/11/2018,1/19/2017,12/21/2017,12/14/2017,10/19/2017
SEM,Select Medical Holdings Corporation,SEM.4Q17,3350,3360,4Q17,2017/4F,17.9,02/22/2018,4,12/31/2017,0.18,0.18,0.18,1.073,17.65,1.099,16.9,1.007,17.4,28.846157,-2.8735638,-2.5936663,19.532764,4.828596,-2.4422348,2.3,4.2,1.9,1.919692974,1.991549709,3.016908754,20.9,19.5,1.50,1.67,0.7637626,3742.73,4286.02,4432.4067,0.061,0.065,0.058,-0.007,9.313,-7.702,-0.151,-0.459820827,0.190939159,-0.036080814,-0.363688752,-0.17,23.42,-6.51,-0.328,-1.408,18.42710268,2/21/2018,2/27/2018,2/15/2018,2/23/2017,1/25/2018,1/18/2018,11/23/2017
HZNP,Horizon Pharma plc,HZNP.4Q17,2300,2310,4Q17,2017/4F,30.8,02/28/2018,3,12/31/2017,0.23,0.22,0.22,1.284,14.6,1.331,14.09,1.297,13.77,-9.907114,2.3238897,-9.389067,17.161644,2.524209,-4.802579,5.6,8.1,7.7,6.377449342,6.990058311,8.581827479,19.1,18.3,1.08,1.18,0.28867513,757.044,981.1,1045.82,0.088,0.094,0.094,0.000,-27.069,-0.200,-4.586,-0.311097155,-0.281390188,-0.087640037,-0.256865818,-0.10,35.44,-4.25,4.003,2.016,38.14520688,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
PRAA,PRA Group Inc,PRAA.4Q17,3200,3205,4Q17,2017/4F,14.5,02/28/2018,3,12/31/2017,0.35,0.35,0.36,1.701,33.2,1.892,35.05,1.641,34.95,-0.5563319,0.28611422,0.86330175,17.161644,2.524209,-4.802579,22.7,23.3,22.4,16.79812433,16.15645562,19.60722637,38.7,39.0,1.88,1.75,0.6408699,942.018,830.58,809.2753,0.051,0.054,0.047,-0.007,-17.718,-2.238,5.666,-0.028239,0.010622359,0.039715933,-0.143268711,0.13,10.32,0.86,0.952,-1.067,-14.09131248,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
ATR,"Aptargroup, Inc.",ATR.4Q17,2200,2235,4Q17,2017/4F,21.0,02/13/2018,2,12/31/2017,0.71,0.71,0.71,3.614,86.28,3.702,83.79,3.580,85.61,16.80888,-2.1259189,-3.0096054,18.137383,4.279554,-2.2174656,4.5,5.5,5.8,2.08420635,1.837432464,2.545837223,86.0,84.0,1.85,1.85,0.47434166,2317.14,2330.93,2422.5134,0.042,0.044,0.042,-0.002,-1.329,-6.405,-0.792,-0.17049663,-0.218971329,0.13430365,-0.181327726,0.00,2.64,-2.33,0.368,0.368,4.547562944,2/12/2018,2/16/2018,2/6/2018,2/14/2017,1/16/2018,1/9/2018,11/14/2017
IPG,"Interpublic Group of Companies, Inc.",IPG.4Q17,3200,3210,4Q17,2017/4F,122.3,02/14/2018,3,12/31/2017,0.77,0.77,0.78,1.564,20.16,1.644,21.3,1.547,18.45,-12.772835,15.44714,1.9138694,18.65599,4.3747306,-2.5297463,5.7,7.0,3.4,6.386402315,5.177899393,6.928386209,22.9,23.9,1.71,1.42,0.66282594,7613.8,7846.6,7831.5825,0.078,0.077,0.084,0.007,-31.429,11.072,4.444,-0.188963997,0.653628464,0.23339637,-0.078226571,0.29,7.48,4.25,-0.365,-1.427,2.860365389,2/13/2018,2/19/2018,2/7/2018,2/15/2017,1/17/2018,1/10/2018,11/15/2017
AOBC,American Outdoor Brands Corporation,AOBC.4Q17,1300,1330,4Q17,2017/3F,23.1,03/02/2018,5,12/31/2017,,0.08,0.41,0.900,12.84,0.970,10,1.425,13.6,-40.573555,-26.470589,-21.01106,15.346252,3.6393046,-4.3540897,6.9,5.2,6.5,15.25440057,14.40065926,13.74017098,17.1,18.9,1.43,1.44,0.5345225,722.908,903.188,,0.070,0.097,0.105,0.008,-55.920,-30.110,-16.657,0.32477235,0.059786764,0.059284877,0.110204567,-0.01,70.83,10.80,0.000,0.000,,3/1/2018,3/7/2018,2/23/2018,3/3/2017,2/2/2018,1/26/2018,12/1/2017
NMIH,"NMI Holdings, Inc. Class A",NMIH.4Q17,4800,4855,4Q17,2017/4F,15.0,02/16/2018,5,12/31/2017,0.14,0.16,0.32,1.184,17,1.366,18.2,1.061,16.3,76.57658,11.656451,-3.9577842,18.9569,1.321888,-6.1064663,3.3,3.3,2.1,3.036369238,2.840816866,4.12288057,19.9,17.3,1.00,1.29,0,53.608,123.815,181.44,0.070,0.075,0.065,-0.010,57.620,10.335,2.149,0.015418704,0.618679682,0.06883667,-0.26353209,-0.29,9.20,-12.79,-15.905,-57.208,238.4569467,2/15/2018,2/21/2018,2/9/2018,2/17/2017,1/19/2018,1/12/2018,11/17/2017
CMC,Commercial Metals Company,CMC.4Q17,1200,1205,4Q17,2018/1F,34.1,01/03/2018,3,12/31/2017,0.15,0.19,0.23,1.360,21.32,1.358,21.06,1.375,19.13,-12.346756,10.088873,7.0665956,15.110123,5.5671453,1.9812107,4.7,3.1,4.0,4.839330802,4.963106327,5.37521727,20.6,19.5,1.59,1.88,0.66400987,4610.52,4569.67,4776.97,0.064,0.064,0.072,0.007,-27.457,4.522,5.085,0.533070324,0.18170892,-0.024939124,-0.099695778,-0.28,-2.13,-5.39,-22.542,-35.172,3.61022184,1/2/2018,1/8/2018,12/27/2017,1/4/2017,12/6/2017,11/29/2017,10/4/2017
NVDA,NVIDIA Corporation,NVDA.4Q17,1300,1305,4Q17,2017/4F,"2,633.5",02/09/2018,5,12/31/2017,1.16,1.14,1.14,4.599,193.5,4.706,233.52,4.480,216.14,96.250656,8.041084,8.412266,19.648743,6.787133,0.53783655,1.2,1.9,1.0,2.783433542,2.942416167,2.349872552,218.6,211.0,1.65,1.63,0.6057646,5010,6910,9488.4,0.024,0.020,0.021,0.001,76.602,1.254,7.874,-0.376715017,0.163660618,-0.054031318,0.184504045,0.03,-6.38,-3.49,1.147,1.819,89.38922156,2/8/2018,2/14/2018,2/2/2018,2/10/2017,1/12/2018,1/5/2018,11/10/2017
MAT,"Mattel, Inc.",MAT.4Q17,1400,1435,4Q17,2017/4F,182.1,02/02/2018,5,12/31/2017,0.15,0.26,0.43,0.420,15.38,0.375,16.57,0.511,13.12,-37.02556,26.295734,7.7373147,18.748306,10.781181,7.192731,12.2,12.2,3.7,16.09955842,16.17287361,22.41809716,16.3,16.3,1.76,1.66,0.56229573,5702.6,5456.7,5002.6743,0.027,0.023,0.039,0.016,-55.774,15.515,0.545,0,2.295455347,-0.004533219,-0.281849913,0.11,-1.35,0.00,-41.828,-64.962,-12.27379967,2/1/2018,2/7/2018,1/26/2018,2/3/2017,1/5/2018,12/29/2017,11/3/2017
AYX,"Alteryx, Inc. Class A",AYX.4Q17,3300,3310,4Q17,2017/4F,12.6,02/22/2018,4,12/31/2017,-0.03,-0.03,-0.03,-0.215,25.27,-0.206,28.99,-0.211,27.17,,6.6985607,3.203988,19.532764,4.828596,-2.4422348,2.8,2.0,4.9,11.51966285,4.868995867,11.13723973,27.7,26.3,1.31,1.19,0.45806268,,85.79429,128.959,-0.008,-0.007,-0.008,-0.001,,1.870,5.646,0.369061677,-0.433192114,1.365921673,0.034337334,0.13,-4.40,-5.15,-0.952,-0.952,,2/21/2018,2/27/2018,2/15/2018,2/23/2017,1/25/2018,1/18/2018,11/23/2017
MSA,"MSA Safety, Inc.",MSA.4Q17,1400,1445,4Q17,2017/4F,13.5,02/21/2018,3,12/31/2017,0.85,,0.94,3.720,77.52,3.993,76.76,3.675,79.79,14.113771,-3.7974656,-5.0939617,19.431067,3.6015153,-3.77298,1.7,3.7,1.9,0.880727717,1.196868905,1.31874315,86.0,84.3,1.75,1.75,0.5,1130.78,1149.53,1171.08,0.048,0.052,0.046,-0.006,-5.317,-7.399,-1.321,-0.550823636,-0.134824424,-0.264140197,-0.33214613,0.00,12.04,-1.94,0.000,-9.091,3.563911636,2/20/2018,2/26/2018,2/14/2018,2/22/2017,1/24/2018,1/17/2018,11/22/2017
GLUU,Glu Mobile Inc.,GLUU.4Q17,3300,3320,4Q17,2017/4F,17.3,02/09/2018,5,12/31/2017,-0.03,-0.03,-0.03,0.085,3.64,0.101,3.6,0.070,3.9,76.99529,-7.692313,-5.511814,19.648743,6.787133,0.53783655,0.8,0.8,0.5,1.688141722,2.860331659,2.74939912,5.1,4.8,1.20,1.33,0.4472136,249.9,214,313.9,0.023,0.028,0.018,-0.010,57.347,-14.479,-6.050,0.01234909,0.470603481,-0.409809098,-0.385996122,-0.13,40.28,-5.12,-6.250,-5.263,25.6102441,2/8/2018,2/14/2018,2/2/2018,2/10/2017,1/12/2018,1/5/2018,11/10/2017
HLF,Herbalife Nutrition Ltd.,HLF.4Q17,3250,3260,4Q17,2017/4F,96.9,02/23/2018,5,12/31/2017,0.49,0.46,0.48,2.644,33.86,2.884,41.86,2.608,33.99,40.99083,23.153866,14.732086,20.678032,4.6895742,-2.8809428,7.9,13.1,10.6,11.84916249,15.23109847,19.94152232,45.2,41.9,1.75,1.80,0.5,4469,4488.4,4417.7,0.078,0.069,0.077,0.008,20.313,18.464,17.613,-0.395295977,-0.253907112,-0.222041502,-0.405804517,-0.05,7.90,-7.29,5.797,2.360,-1.147907809,2/22/2018,2/28/2018,2/16/2018,2/24/2017,1/26/2018,1/19/2018,11/24/2017
M,Macy's Inc,M.4Q17,3500,3515,4Q17,2017/4F,310.6,02/27/2018,2,12/31/2017,2.68,2.67,2.48,2.702,25.19,2.997,25.65,2.715,22.17,-20.981342,15.696883,-6.2500057,18.79009,3.064394,-4.40709,5.6,5.5,4.4,15.00437703,15.64653995,22.99424423,27.1,23.8,1.90,1.86,0.5152438,27079,25778,24835.66,0.107,0.117,0.122,0.006,-39.771,12.632,-1.843,0.017417811,0.259700449,-0.041041849,-0.347472486,0.05,5.49,-11.92,0.046,7.784,-8.284427047,2/26/2018,3/2/2018,2/20/2018,2/28/2017,1/30/2018,1/23/2018,11/28/2017
DIOD,Diodes Incorporated,DIOD.4Q17,1300,1305,4Q17,2017/4F,10.9,02/08/2018,4,12/31/2017,0.41,0.38,0.38,1.716,28.67,1.748,28.25,1.655,31.52,21.11293,-10.374367,-6.0525417,19.349611,9.005392,3.4005284,8.9,9.8,2.6,6.360913513,6.104342706,2.303500819,36.5,34.7,1.70,1.90,0.4472136,848.904,942.162,1056.835,0.060,0.062,0.053,-0.009,1.763,-19.380,-9.453,-0.100626208,2.398572158,0.042030866,1.761411439,-0.20,29.20,-5.02,6.579,6.579,24.49405351,2/7/2018,2/13/2018,2/1/2018,2/9/2017,1/11/2018,1/4/2018,11/9/2017
GHL,"Greenhill & Co., Inc.",GHL.4Q17,4800,4840,4Q17,2017/4F,15.4,02/07/2018,3,12/31/2017,-0.27,-0.20,0.02,0.948,19.5,0.955,18.55,0.807,18.25,-37.58389,1.6438365,-5.115092,19.173681,8.617377,3.83569,15.5,12.3,4.5,25.09895401,27.34550441,23.31144715,17.2,15.5,2.35,2.35,0.47434166,261.56,335.519,221.814,0.049,0.051,0.044,-0.007,-56.758,-6.974,-8.951,0.267258309,2.427620343,-0.082154286,0.076679361,0.00,-7.35,-9.88,34.461,-1804.666,-15.19574859,2/6/2018,2/12/2018,1/31/2018,2/8/2017,1/10/2018,1/3/2018,11/8/2017
MXIM,"Maxim Integrated Products, Inc.",MXIM.4Q17,1300,1305,4Q17,2018/2F,88.2,01/26/2018,5,12/31/2017,0.65,0.65,0.64,2.590,52.28,2.590,56.58,2.568,52.07,16.931332,8.661425,6.4534307,16.02509,8.719039,4.649532,2.5,3.1,2.5,1.369793522,1.580663135,1.478910677,54.5,53.9,1.66,1.65,0.55377495,2194.71,2295.61,2415.9172,0.050,0.046,0.049,0.004,0.906,-0.058,1.804,-0.177428041,0.019853917,-0.133405789,-0.073782113,0.01,-3.68,-1.11,-0.065,0.149,10.0791084,1/25/2018,1/31/2018,1/19/2018,1/27/2017,12/29/2017,12/22/2017,10/27/2017
PLUG,Plug Power Inc.,PLUG.4Q17,1300,1310,4Q17,2017/4F,12.5,03/07/2018,3,12/31/2017,-0.08,-0.09,-0.08,-0.205,2.36,-0.212,1.86,-0.229,2.34,86.792465,-20.51282,-3.6269367,13.068366,2.8609157,-3.9432168,8.6,10.3,11.0,14.94388134,13.57856729,16.19960665,3.2,3.4,1.43,1.43,0.7867958,103.288,85.928,134.5622,-0.087,-0.114,-0.098,0.016,73.724,-23.374,0.316,-0.168857413,-0.220413285,0.100549197,-0.07751579,0.00,73.20,4.43,-5.882,4.348,30.27863837,3/6/2018,3/12/2018,2/28/2018,3/8/2017,2/7/2018,1/31/2018,12/6/2017
ALEX,"Alexander & Baldwin, Inc.",ALEX.4Q17,4800,4885,4Q17,2017/4F,10.1,03/01/2018,4,12/31/2017,0.18,0.13,0.25,1.004,27.74,0.879,22.81,0.940,29.06,-40.6799,-21.507227,-18.680923,17.88509,1.8196583,-4.789609,3.4,2.0,2.4,2.302244181,1.431427505,2.233671062,33.0,43.5,1.00,1.00,0,570.5,387.5,418.97333,0.036,0.039,0.032,-0.006,-58.565,-23.327,-13.891,0.75543393,0.438626918,0.608355417,0.030699739,0.00,44.67,31.94,38.158,-30.000,-26.56032778,2/28/2018,3/6/2018,2/22/2018,3/2/2017,2/1/2018,1/25/2018,11/30/2017
RYAM,Rayonier Advanced Materials Inc,RYAM.4Q17,2200,2210,4Q17,2017/4F,10.8,02/20/2018,2,12/31/2017,0.09,0.09,0.15,1.443,20.45,1.740,18.09,1.186,18.47,51.124893,-2.0573854,-7.1831703,19.376743,2.1006584,-4.214406,8.7,8.8,10.2,14.45950542,15.18203777,17.71770092,23.6,20.4,1.20,1.00,0.4472136,941,869,887.183,0.071,0.096,0.064,-0.032,31.748,-4.158,-2.969,-0.016013896,-0.15043787,-0.047591263,-0.183894937,0.20,30.46,-13.56,-8.929,-44.805,-5.719128587,2/19/2018,2/23/2018,2/13/2018,2/21/2017,1/23/2018,1/16/2018,11/21/2017
BRX,"Brixmor Property Group, Inc.",BRX.4Q17,4800,4890,4Q17,2017/4F,51.6,02/13/2018,2,12/31/2017,0.19,0.19,0.20,0.782,18.66,0.778,15.03,0.870,18.1,-30.585772,-16.96133,-12.920052,18.137383,4.279554,-2.2174656,1.5,2.0,1.4,1.833183872,1.305902581,1.254782137,19.9,21.6,1.53,1.44,0.51449573,1265.98,1275.77,1269.6471,0.042,0.052,0.048,-0.004,-48.723,-21.241,-10.703,-0.250326666,0.067544045,0.403767707,0.460957897,0.09,32.44,8.34,-2.853,-8.261,0.289664924,2/12/2018,2/16/2018,2/6/2018,2/14/2017,1/16/2018,1/9/2018,11/14/2017
QRVO,"Qorvo, Inc.",QRVO.4Q17,1300,1305,4Q17,2017/3F,96.8,02/01/2018,4,12/31/2017,1.60,1.60,1.61,6.175,66.6,6.138,66.06,6.047,74.3,8.476723,-11.090183,-1.9299328,18.893791,9.875274,5.462837,8.9,6.9,5.9,7.817394475,6.836400092,5.294328179,75.6,77.0,1.74,1.71,0.4591659,2610.72,3032.57,3073.8862,0.093,0.093,0.081,-0.012,-10.417,-20.965,-7.393,0.279417462,0.502587243,0.143495754,0.476560238,0.03,14.47,1.88,-0.034,-0.713,17.74093737,1/31/2018,2/6/2018,1/25/2018,2/2/2017,1/4/2018,12/28/2017,11/2/2017
PSEC,Prospect Capital Corporation,PSEC.4Q17,4800,4845,4Q17,2018/2F,25.1,02/08/2018,4,12/31/2017,0.18,0.18,0.18,0.717,6.74,0.719,6.48,0.731,5.62,-23.206282,15.302491,-6.2228622,19.349611,9.005392,3.4005284,15.3,8.9,9.9,10.52460461,10.49553364,8.789994748,5.8,5.8,2.40,2.40,0.5477226,791.973,701.046,622.54,0.106,0.111,0.130,0.019,-42.556,6.297,-9.623,0.7184135,0.535167851,0.002769842,0.197339124,0.00,-11.27,0.00,2.273,1.124,-21.39378489,2/7/2018,2/13/2018,2/1/2018,2/9/2017,1/11/2018,1/4/2018,11/9/2017
DNR,Denbury Resources Inc.,DNR.4Q17,2100,2105,4Q17,2017/4F,12.0,02/22/2018,4,12/31/2017,0.07,0.07,0.05,0.229,2.21,0.351,2.15,0.129,1.77,-8.602148,21.468937,-12.244898,19.532764,4.828596,-2.4422348,7.0,8.7,11.9,17.44087347,15.93610753,15.16285199,2.5,1.7,1.92,2.08,0.51492864,1769.25,1059.77,1087.0886,0.104,0.163,0.073,-0.091,-28.135,16.640,-9.803,-0.196705406,-0.412558259,0.094424936,0.150237006,-0.16,13.95,-29.39,2.667,50.980,-38.5565296,2/21/2018,2/27/2018,2/15/2018,2/23/2017,1/25/2018,1/18/2018,11/23/2017
SCG,SCANA Corporation,SCG.4Q17,4700,4705,4Q17,2017/4F,109.7,02/22/2018,4,12/31/2017,0.97,0.97,0.98,3.201,39.78,3.272,37.21,3.096,43.49,-39.07746,-14.440107,-12.38522,19.532764,4.828596,-2.4422348,1.8,2.2,1.6,3.274335688,3.462868539,3.164214008,43.3,49.7,2.05,1.92,0.5680909,4380,4227,4404.929,0.080,0.088,0.071,-0.017,-58.610,-19.269,-9.943,-0.167581813,0.123280867,-0.054444126,0.034802222,0.13,16.31,14.72,-0.089,-1.111,0.569155251,2/21/2018,2/27/2018,2/15/2018,2/23/2017,1/25/2018,1/18/2018,11/23/2017
PZZA,"Papa John's International, Inc.",PZZA.4Q17,3400,3435,4Q17,2017/4F,51.7,02/28/2018,3,12/31/2017,0.68,0.71,0.72,2.826,56.11,2.923,56.92,2.940,57.31,-18.192137,-0.6805122,-13.731443,17.161644,2.524209,-4.802579,4.6,7.1,7.8,28.68124568,24.13660463,17.13027488,66.0,70.0,1.67,1.63,0.5,1637.37,1713.62,1779.4915,0.050,0.051,0.051,0.000,-35.354,-3.205,-8.929,-0.35607929,-0.409724866,0.188288333,0.674301545,0.04,15.95,6.06,-3.923,-5.227,8.679864661,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
EVHC,Envision Healthcare Corp.,EVHC.4Q17,3350,3360,4Q17,2017/4F,148.9,02/28/2018,3,12/31/2017,0.50,0.49,0.53,3.072,34.56,3.355,37.53,3.038,31.83,-45.128822,17.90763,4.278958,17.161644,2.524209,-4.802579,12.6,8.3,5.9,20.43886064,22.06357548,17.63203813,38.5,38.6,1.39,1.38,0.47140452,2566.88,3696,7781.7153,0.089,0.089,0.095,0.006,-62.290,15.383,9.082,0.515797522,1.119179938,-0.073637876,0.159188773,0.01,2.67,0.29,1.179,-6.222,203.1585154,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
CPE,Callon Petroleum Company,CPE.4Q17,2100,2105,4Q17,2017/4F,49.0,02/28/2018,3,12/31/2017,0.15,0.14,0.13,0.715,12.15,0.888,10.5,0.681,10.68,-14.725769,-1.6853988,-17.96875,17.161644,2.524209,-4.802579,10.2,13.7,12.8,24.63694924,26.39384441,21.93223338,15.6,15.7,1.24,1.12,0.41448525,137.512,200.851,357.5021,0.059,0.085,0.064,-0.021,-31.887,-4.210,-13.166,-0.255956707,-0.206063747,-0.06656458,0.123321498,0.12,48.55,0.84,8.975,12.112,159.9788382,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
SQ,"Square, Inc. Class A",SQ.4Q17,3300,3308,4Q17,2017/4F,607.9,02/28/2018,3,12/31/2017,0.07,0.07,0.07,0.449,34.67,0.491,44.1,0.432,39.13,172.4158,12.701249,-0.49639344,17.161644,2.524209,-4.802579,2.4,3.0,4.0,12.67180468,12.75447497,14.39853978,42.3,38.6,1.57,1.55,0.608069,452.168,686.618,968.1355,0.013,0.011,0.011,0.000,155.254,10.177,4.306,-0.211505369,-0.413465466,-0.006481669,-0.11992432,0.03,-4.12,-8.74,-1.417,-0.050,114.1096893,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
SUM,"Summit Materials, Inc. Class A",SUM.4Q17,1100,1135,4Q17,2017/4F,36.4,02/14/2018,3,12/31/2017,0.26,0.25,0.25,1.434,31.44,1.472,29.99,1.428,28.658777,29.192627,4.6450734,-3.413844,18.65599,4.3747306,-2.5297463,8.5,9.3,5.3,8.20337541,8.760711658,7.293615412,36.4,35.1,1.27,1.23,0.4577377,1289.96,1488.27,1751.81,0.046,0.049,0.050,0.001,10.537,0.270,-0.884,-0.079524142,0.603439136,-0.063617691,0.12473375,0.04,21.24,-3.49,3.923,1.790,35.80343577,2/13/2018,2/19/2018,2/7/2018,2/15/2017,1/17/2018,1/10/2018,11/15/2017
DECK,Deckers Outdoor Corporation,DECK.4Q17,2400,2440,4Q17,2017/3F,46.4,02/02/2018,5,12/31/2017,3.84,3.79,3.80,4.805,80.25,4.967,88.44,4.668,66.11,69.36938,33.777046,10.205614,18.748306,10.781181,7.192731,12.0,12.0,5.4,13.86759065,13.62202788,15.21749009,81.2,72.5,1.81,1.76,0.5439056,1875.19,1790.14,1819.1055,0.060,0.056,0.071,0.014,50.621,22.996,3.013,0,1.246015885,0.018026888,-0.088707101,0.05,-8.15,-10.75,1.274,1.003,-2.990870258,2/1/2018,2/7/2018,1/26/2018,2/3/2017,1/5/2018,12/29/2017,11/3/2017
PEN,"Penumbra, Inc.",PEN.4Q17,2300,2325,4Q17,2017/4F,16.8,02/28/2018,3,12/31/2017,-0.01,-0.02,-0.01,0.054,94.1,0.058,98.7,0.039,105.15,22.208584,-6.134099,0.66292286,17.161644,2.524209,-4.802579,10.7,16.2,19.0,9.738418552,7.992934705,7.960127613,113.6,116.4,1.33,1.00,0.5163978,186.095,263.317,325.5374,0.001,0.001,0.000,0.000,5.047,-8.658,5.466,-0.336325282,-0.43578776,0.218378344,0.223399803,0.33,15.10,2.46,-37.645,-14.245,74.93076117,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
BURL,"Burlington Stores, Inc.",BURL.4Q17,3500,3525,4Q17,2017/4F,104.7,03/08/2018,4,12/31/2017,2.09,2.09,2.08,4.866,123.03,5.366,121.76,4.776,110.5,21.480774,10.190046,0.25525093,8.864344,1.2543201,-5.1025925,5.3,4.5,3.9,5.659968825,5.03633736,7.590092157,135.6,116.8,1.18,1.16,0.39295262,5098.93,5566.03,6032.698,0.040,0.044,0.043,-0.001,12.616,8.936,5.358,0.176705846,0.366706549,0.123826388,-0.254295112,0.02,11.40,-13.88,-0.199,0.252,18.31301861,3/7/2018,3/13/2018,3/1/2018,3/9/2017,2/8/2018,2/1/2018,12/7/2017
RGEN,Repligen Corporation,RGEN.4Q17,2300,2320,4Q17,2017/4F,14.8,02/22/2018,4,12/31/2017,0.12,0.12,0.12,0.714,36.28,0.730,32.86,0.702,33.91,13.76543,-3.0964315,-5.7912827,19.532764,4.828596,-2.4422348,17.0,17.4,7.8,10.50576423,11.01692742,12.23769781,45.3,45.8,1.17,1.21,0.35355338,83.537,104.541,140.6,0.020,0.022,0.021,-0.002,-5.767,-7.925,-3.349,-0.021390172,1.184067182,-0.046397981,-0.14152446,-0.05,37.71,1.29,-3.080,-1.176,68.30865365,2/21/2018,2/27/2018,2/15/2018,2/23/2017,1/25/2018,1/18/2018,11/23/2017
