ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
PKI,"PerkinElmer, Inc.",PKI.1Q14,2300,2325,1Q14,2014/1F,60.8,04/25/2014,5,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.44,0.44,0.50,33.95,19.36,9.29,2.529,45.06,2.547,44.27,2.443,41.18,46.721577,7.5036407,-3.065467,17.842997,3.9620996,-0.3614366,6.2,4.0,7.6,4.734106507,4.622811603,4.279725694,49.2,45.0,1.27,1.21,0.4169047,2141.5,2166.23,2288.6711,0.056,0.058,0.059,0.002,28.879,3.542,-2.704,0.524341904,-0.193084214,0.024075155,0.106170546,0.06,11.17,-8.56,0.251,-11.364,6.872337147,4/24/2014,4/30/2014,4/18/2014,4/26/2013,3/28/2014,3/21/2014,1/24/2014
WSM,"Williams-Sonoma, Inc.",WSM.1Q14,3500,3540,1Q14,2014/1F,78.6,05/22/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.44,0.44,0.46,29.35,18.58,14.34,3.236,66.64,3.294,63.23,3.227,55.17,10.15873,14.609396,1.3301253,14.055514,1.312995,0.121855736,5.6,3.9,5.1,3.85890957,4.753827319,6.283028746,65.6,61.4,1.73,1.73,0.47393605,4042.87,4387.88,4695.6387,0.049,0.052,0.058,0.006,-3.897,13.296,1.208,0.439811701,0.104844729,-0.188252052,-0.385820163,0.00,3.67,-6.38,0.206,-4.936,16.14617091,5/21/2014,5/27/2014,5/15/2014,5/23/2013,4/24/2014,4/17/2014,2/20/2014
GDOT,Green Dot Corporation Class A,GDOT.1Q14,4800,4830,1Q14,2014/1F,24.7,05/01/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.26,0.30,0.42,16.88,-25.83,-22.35,1.308,19.53,1.321,17.65,1.443,26.73,11.085844,-33.969326,-8.785534,18.803322,4.5147657,1.4978528,5.3,3.8,9.8,6.606157972,9.444609738,17.15179545,24.3,25.5,1.70,1.80,0.47016233,546.285,573.621,637.5233,0.067,0.075,0.054,-0.021,-7.717,-38.484,-10.283,0.386592632,-0.460650192,-0.300536692,-0.614841607,-0.10,37.49,5.22,-13.035,-37.488,16.70159349,4/30/2014,5/6/2014,4/24/2014,5/2/2013,4/3/2014,3/27/2014,1/30/2014
AEO,"American Eagle Outfitters, Inc.",AEO.1Q14,3500,3525,1Q14,2014/1F,95.3,05/21/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.00,0.00,0.14,-34.55,-12.51,-15.00,0.718,12.24,0.712,11.84,0.910,13.95,-45.800774,-15.125447,5.244446,13.588154,2.8961778,1.2052417,5.5,3.9,1.7,13.08899166,12.30856697,9.401450331,14.0,16.2,1.81,1.69,0.55726236,3475.8,3305.8,3314.3115,0.059,0.060,0.065,0.005,-59.389,-18.022,4.039,0.412930408,2.340741056,0.063405001,0.392231114,0.12,18.58,15.44,673.861,-102.427,-4.646081478,5/20/2014,5/26/2014,5/14/2014,5/22/2013,4/23/2014,4/16/2014,2/19/2014
SYMC,Symantec Corporation,SYMC.1Q14,3300,3310,1Q14,2013/4F,225.8,05/09/2014,5,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.42,0.42,0.42,-19.08,-19.31,-15.31,1.835,19.97,1.851,20.37,1.858,20.9,-17.82341,-2.5358796,0.5926013,11.329484,4.582989,0.666368,1.9,0.9,1.4,1.584451337,2.273713096,2.05856357,22.1,25.0,1.81,1.66,0.6326502,6730,6906,6694.6035,0.092,0.091,0.089,-0.002,-29.153,-7.119,-0.074,1.10178243,0.360582101,-0.303143682,-0.230312165,0.15,8.35,13.27,0.126,0.126,-0.525950966,5/8/2014,5/14/2014,5/2/2014,5/10/2013,4/11/2014,4/4/2014,2/7/2014
TROW,T. Rowe Price Group,TROW.1Q14,4800,4845,1Q14,2014/1F,123.9,04/24/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,1.03,1.04,1.03,9.99,14.49,-1.70,4.568,82.35,4.618,80.63,4.441,79.92,13.002229,0.8883834,-2.2903562,17.040384,1.7471671,-0.6389022,2.7,3.2,3.1,1.237619795,1.563943387,1.498493278,89.6,87.9,1.57,1.61,0.49510592,3022.5,3484.2,3957.8022,0.055,0.057,0.056,-0.002,-4.038,-0.859,-1.651,-0.166454396,-0.131433891,-0.20865435,-0.174090526,-0.05,11.15,-1.93,-0.536,-0.036,30.94465509,4/23/2014,4/29/2014,4/17/2014,4/25/2013,3/27/2014,3/20/2014,1/23/2014
OCSL,Oaktree Specialty Lending Corporation,OCSL.1Q14,4800,4845,1Q14,2014/2F,8.3,05/08/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.27,0.26,0.26,-14.16,-8.02,2.27,1.053,9.46,1.054,9.31,1.049,9.56,-12.979883,-2.6150644,-2.9702961,12.960089,6.0256124,-0.5646527,6.2,3.0,1.9,4.76321357,2.986662447,1.533020586,10.4,10.5,1.46,1.46,0.49862447,165.116,221.612,292.68,0.111,0.113,0.110,-0.004,-25.940,-8.641,-2.406,1.093779653,2.319739024,0.594828225,2.107077369,0.00,12.11,0.40,3.212,3.312,77.257201,5/7/2014,5/13/2014,5/1/2014,5/9/2013,4/10/2014,4/3/2014,2/6/2014
GHL,"Greenhill & Co., Inc.",GHL.1Q14,4800,4840,1Q14,2014/1F,14.1,04/24/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.26,0.36,0.45,-2.62,4.21,-10.29,2.048,51.98,2.040,49.54,2.128,58.37,10.875166,-15.127629,-9.63152,17.040384,1.7471671,-0.6389022,10.5,6.4,9.2,13.7307147,13.45369478,8.345903016,52.3,53.3,2.00,2.13,0,285.079,287.152,310.0317,0.039,0.041,0.036,-0.005,-6.165,-16.875,-8.993,0.63676756,0.143832323,0.020590621,0.645204201,-0.13,5.47,1.98,-27.458,-41.078,8.752907089,4/23/2014,4/29/2014,4/17/2014,4/25/2013,3/27/2014,3/20/2014,1/23/2014
IVZ,Invesco Ltd.,IVZ.1Q14,4800,4845,1Q14,2014/1F,120.7,05/01/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.55,0.56,0.57,27.76,15.99,1.65,2.523,37,2.533,35.38,2.470,33.5,15.251577,5.611944,-2.075839,18.803322,4.5147657,1.4978528,2.6,4.0,4.1,1.764117179,3.009604152,2.60512645,40.0,40.2,1.45,1.43,0.49761334,4177,3252,3556.9736,0.068,0.072,0.074,0.002,-3.552,1.097,-3.574,-0.359580955,-0.384076229,-0.413837471,-0.322828579,0.02,13.06,0.56,-0.609,-2.641,-14.84382092,4/30/2014,5/6/2014,4/24/2014,5/2/2013,4/3/2014,3/27/2014,1/30/2014
PLD,"Prologis, Inc.",PLD.1Q14,4800,4890,1Q14,2014/1F,119.6,04/22/2014,2,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.05,0.05,0.06,2.13,8.53,10.50,0.295,40.83,0.297,40.71,0.315,37.34,-3.5050035,9.025168,-0.3183186,18.757652,-0.2438426,-1.8871009,4.2,3.9,3.0,1.418748434,1.667781978,1.582691614,42.6,42.0,1.50,1.47,0.6009252,2005.96,1559.49,1575.518,0.007,0.007,0.008,0.001,-22.263,9.269,1.569,0.09493189,0.407776162,-0.149320203,-0.103585043,0.03,4.63,-1.39,6.007,-13.343,-21.4581547,4/21/2014,4/25/2014,4/15/2014,4/23/2013,3/25/2014,3/18/2014,1/21/2014
K,Kellogg Company,K.1Q14,2400,2405,1Q14,2014/1F,137.1,05/01/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.97,0.97,1.05,-2.67,6.78,2.69,4.058,62.71,4.075,66.53,4.074,58.13,4.6830654,14.450371,7.7234507,18.803322,4.5147657,1.4978528,6.0,4.7,4.9,2.813612752,2.863645919,2.071444918,63.3,64.2,2.00,2.10,0.5244044,14197,14792,15087.308,0.065,0.061,0.070,0.009,-14.120,9.936,6.226,0.272931666,0.220849322,-0.017471841,0.358285092,-0.10,-4.80,1.37,-0.143,-7.485,6.271099528,4/30/2014,5/6/2014,4/24/2014,5/2/2013,4/3/2014,3/27/2014,1/30/2014
EPC,Edgewell Personal Care Co.,EPC.1Q14,2400,2435,1Q14,2014/2F,49.2,04/30/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,1.28,1.29,1.31,1.01,10.52,-6.93,5.464,74.70306,5.481,72.923355,5.467,70.95085,3.9680839,2.7801037,-2.4017572,20.141388,5.5684447,1.148963,5.9,4.5,7.9,6.68874958,5.300504875,4.105260283,80.4,82.9,1.59,1.50,0.6183469,4567.2,4466,4466.67,0.073,0.075,0.077,0.002,-16.173,-2.788,-3.551,0.315793527,-0.250966139,0.261908014,0.629311936,0.09,10.21,3.18,-0.783,-2.390,-2.201129795,4/29/2014,5/5/2014,4/23/2014,5/1/2013,4/2/2014,3/26/2014,1/29/2014
LSTR,"Landstar System, Inc.",LSTR.1Q14,4600,4615,1Q14,2014/1F,34.1,04/24/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.59,0.59,0.60,3.73,5.79,3.08,2.888,59.22,2.908,61.01,2.854,58.8,6.507671,3.758502,3.12711,17.040384,1.7471671,-0.6389022,3.6,4.1,3.7,2.935680331,3.309175584,3.352396443,61.0,57.9,1.78,1.77,0.5729655,2793.42,2664.78,2847.9932,0.049,0.048,0.049,0.001,-10.533,2.011,3.766,-0.119488641,-0.013574952,-0.112866556,-0.124303947,0.00,-0.02,-5.04,0.254,-1.813,1.953633897,4/23/2014,4/29/2014,4/17/2014,4/25/2013,3/27/2014,3/20/2014,1/23/2014
NSM,Nationstar Mortgage Holdings Inc.,NSM.1Q14,4800,4830,1Q14,2014/1F,28.7,05/08/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.54,0.74,0.84,-12.03,-42.27,-12.18,4.267,32.46,4.315,31.76,4.647,26.26,-21.62928,20.944405,3.1168818,12.960089,6.0256124,-0.5646527,13.1,8.7,5.8,36.85619167,33.7102207,36.427486,35.4,40.6,1.73,1.73,0.46709937,984.315,2086.98,2234.325,0.131,0.136,0.177,0.041,-34.589,14.919,3.682,0.504317803,1.252170294,0.093323951,0.011768742,0.00,11.46,14.69,-26.515,-35.599,126.9928834,5/7/2014,5/13/2014,5/1/2014,5/9/2013,4/10/2014,4/3/2014,2/6/2014
WAB,Westinghouse Air Brake Technologies Corporation,WAB.1Q14,1200,1220,1Q14,2014/1F,51.1,04/23/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.80,0.80,0.82,51.80,23.27,4.35,3.600,77.5,3.620,73.47,3.481,75.99,53.633762,-3.3162236,-9.262687,17.770458,0.69413185,-0.23112297,1.4,2.3,2.7,0.915556727,1.808063502,1.752330638,82.7,76.3,1.46,1.46,0.49862447,2391.12,2566.39,2941.7124,0.046,0.049,0.046,-0.003,35.863,-4.010,-9.032,-0.392857192,-0.469467646,-0.49362579,-0.477520562,0.00,12.52,-7.73,-0.200,-2.178,23.02654823,4/22/2014,4/28/2014,4/16/2014,4/24/2013,3/26/2014,3/19/2014,1/22/2014
FCEL,"FuelCell Energy, Inc.",FCEL.1Q14,1200,1210,1Q14,2014/2F,17.1,06/04/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,-0.36,-0.40,-0.39,162.77,92.25,75.89,-1.140,29.75988,-1.002,29.279884,-1.233,37.559853,38.095238,-22.044731,7.48899,16.850615,1.4876962,1.3350248,4.0,4.0,2.7,16.24567539,16.8141786,10.26896955,33.3,23.3,1.80,1.40,0.4472136,120.603,187.658,205.679,-0.038,-0.034,-0.033,0.001,21.245,-23.532,6.154,0,0.484172494,-0.033810942,0.582016122,0.40,13.73,-30.18,-10.000,-7.692,70.54219215,6/3/2014,6/9/2014,5/28/2014,6/5/2013,5/7/2014,4/30/2014,3/5/2014
RES,"RPC, Inc.",RES.1Q14,3100,3110,1Q14,2014/1F,21.5,04/23/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.21,0.22,0.25,34.61,32.00,14.40,1.039,20.42,1.053,20.98,1.065,19.08,56.03112,9.958065,6.227851,17.770458,0.69413185,-0.23112297,4.0,6.1,27.4,6.3726145,11.38889053,17.53469754,19.3,18.1,1.75,1.83,0.62158155,1945.02,1861.48,2129.406,0.051,0.050,0.056,0.006,38.261,9.264,6.459,-0.336909743,-0.852234722,-0.440453441,-0.636571176,-0.08,-7.85,-6.32,-2.842,-14.739,9.47990252,4/22/2014,4/28/2014,4/16/2014,4/24/2013,3/26/2014,3/19/2014,1/22/2014
SFG,"StanCorp Financial Group, Inc.",SFG.1Q14,4800,4865,1Q14,2014/1F,18.0,04/24/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,1.23,1.22,1.17,56.22,21.41,0.83,5.354,66.8,5.365,62.74,5.119,66.74,51.59861,-5.993402,-7.70815,17.040384,1.7471671,-0.6389022,11.0,12.4,15.3,3.690477763,4.330611588,4.833703753,65.9,62.9,2.40,2.32,0.5163978,2898.4,2860.1,2892.4275,0.080,0.086,0.077,-0.009,34.558,-7.741,-7.069,-0.10976644,-0.281118045,-0.147816033,-0.236511389,0.08,5.00,-4.55,0.158,4.823,-0.206061965,4/23/2014,4/29/2014,4/17/2014,4/25/2013,3/27/2014,3/20/2014,1/23/2014
STE,STERIS Plc,STE.1Q14,2300,2325,1Q14,2013/4F,22.6,05/08/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.86,0.86,0.86,14.76,11.15,-0.62,2.747,47.75,2.816,48.1,2.695,43.9,9.735489,9.567189,-6.256098,12.960089,6.0256124,-0.5646527,9.0,11.3,6.5,3.574585288,4.290950053,3.630335584,54.3,51.5,1.39,1.56,0.48591265,1406.81,1501.9,1613.515,0.058,0.059,0.061,0.003,-3.225,3.542,-5.691,-0.201762956,0.380335334,-0.166947822,-0.015356789,-0.17,12.86,-5.13,0.605,0.605,14.69317107,5/7/2014,5/13/2014,5/1/2014,5/9/2013,4/10/2014,4/3/2014,2/6/2014
HUN,Huntsman Corporation,HUN.1Q14,2200,2205,1Q14,2014/1F,83.9,04/29/2014,2,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.39,0.39,0.48,31.36,18.49,-0.73,2.235,24.42,2.298,25.04,2.222,21.97,31.919395,13.973606,7.329619,18.537785,4.719329,0.5875468,2.0,2.0,6.8,3.388152462,3.136467039,5.45104379,28.6,25.7,1.38,1.46,0.48265365,11187,11079,11951.09,0.092,0.092,0.101,0.009,13.382,9.254,6.742,-0.003187348,-0.707330109,0.080244881,-0.378439691,-0.08,14.22,-10.14,0.599,-17.678,6.830160007,4/28/2014,5/2/2014,4/22/2014,4/30/2013,4/1/2014,3/25/2014,1/28/2014
FEIC,FEI Company,FEIC.1Q14,2300,2325,1Q14,2014/1F,23.9,04/30/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.66,0.66,0.84,59.60,17.33,15.29,3.798,103.02,3.859,93.58,3.727,91.47,67.607414,2.3067713,-5.959201,20.141388,5.5684447,1.148963,2.3,2.9,2.1,2.549240304,1.497978096,0.98341571,98.9,95.3,1.64,1.55,0.6741999,891.738,927.454,1039.545,0.037,0.041,0.041,0.000,47.466,-3.262,-7.108,-0.231663526,0.095447008,0.701787436,1.592230608,0.09,5.66,-3.67,-0.264,-21.630,16.57515997,4/29/2014,5/5/2014,4/23/2014,5/1/2013,4/2/2014,3/26/2014,1/29/2014
ATU,Actuant Corporation Class A,ATU.1Q14,1200,1210,1Q14,2014/2F,19.7,03/19/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.32,0.33,0.38,11.53,-12.08,-6.80,2.167,34.15,2.187,33.01,2.172,38.45,8.439493,-14.148253,-2.3083806,17.495262,3.3112764,2.8408766,7.1,6.9,17.4,6.916793036,8.172362516,8.540829868,39.8,39.0,1.58,1.75,0.51492864,1605.34,1279.74,1424.74,0.063,0.066,0.056,-0.010,-9.056,-17.460,-5.149,0.032422189,-0.588574922,-0.153636048,-0.19014977,-0.17,20.62,-2.05,-2.965,-17.655,-11.24995328,3/18/2014,3/24/2014,3/12/2014,3/20/2013,2/19/2014,2/12/2014,12/18/2013
TDY,Teledyne Technologies Incorporated,TDY.1Q14,1300,1330,1Q14,2014/1F,22.1,04/23/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,1.13,1.13,1.12,24.08,14.60,5.95,5.186,97.33,5.203,94.34,5.051,96.2,27.472378,-1.9334733,-4.3689847,17.770458,0.69413185,-0.23112297,3.6,2.3,1.3,1.448301369,1.265175485,0.658890787,105.0,94.4,1.58,1.64,0.49159604,2127.3,2338.6,2455.3,0.053,0.055,0.053,-0.003,9.702,-2.628,-4.138,0.532887666,1.796126172,0.144743466,1.198090182,-0.06,11.30,-10.10,-0.074,1.418,15.41860574,4/22/2014,4/28/2014,4/16/2014,4/24/2013,3/26/2014,3/19/2014,1/22/2014
GNW,"Genworth Financial, Inc. Class A",GNW.1Q14,4800,4865,1Q14,2014/1F,39.6,04/30/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.35,0.35,0.35,77.30,38.52,14.17,1.506,17.73,1.528,17.38,1.463,14.87,77.50729,16.879618,0.63693523,20.141388,5.5684447,1.148963,1.2,1.0,1.8,1.836189959,1.480508934,1.728429162,19.7,18.3,1.50,1.50,0.52223295,10023,9403,9613.7,0.085,0.088,0.098,0.010,57.366,11.311,-0.512,0.118177329,-0.35723223,0.240242404,0.062346088,0.00,13.43,-7.43,-0.087,0.063,-4.083607702,4/29/2014,5/5/2014,4/23/2014,5/1/2013,4/2/2014,3/26/2014,1/29/2014
FNSR,Finisar Corporation,FNSR.1Q14,1300,1352,1Q14,2013/4F,56.9,06/13/2014,5,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.38,0.38,0.38,100.99,17.15,10.83,1.735,26.51,1.779,24.69,1.720,24.55,62.068974,0.5702734,9.296155,15.4657955,5.469811,3.8342237,9.7,5.6,5.9,16.82782475,17.36926467,14.88305504,30.8,29.8,1.14,1.21,0.36313653,952.579,934.335,1154.2814,0.065,0.072,0.070,-0.002,46.603,-4.900,5.462,0.720095174,0.645470006,-0.031172299,0.130670061,-0.07,24.86,-3.24,0.187,0.563,21.17434879,6/12/2014,6/18/2014,6/6/2014,6/14/2013,5/16/2014,5/9/2014,3/14/2014
LAZ,Lazard Ltd Class A,LAZ.1Q14,4800,4840,1Q14,2014/1F,34.2,05/01/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.54,0.49,0.48,37.97,30.73,3.91,2.752,47.09,2.826,49.01,2.516,42.67,48.361397,14.85821,7.172537,18.803322,4.5147657,1.4978528,0.7,0.6,1.9,0.428475722,0.412500284,0.575106234,51.1,48.0,1.43,1.62,0.5135526,1970.81,2034.28,2250.5044,0.058,0.058,0.059,0.001,29.558,10.343,5.675,0.136234643,-0.644200348,0.038728307,-0.254962481,-0.19,4.25,-6.05,10.699,11.592,14.19185005,4/30/2014,5/6/2014,4/24/2014,5/2/2013,4/3/2014,3/27/2014,1/30/2014
CCK,"Crown Holdings, Inc.",CCK.1Q14,2200,2235,1Q14,2014/1F,66.0,04/17/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.51,0.51,0.57,7.52,5.82,0.38,3.380,44.74,3.404,44.75,3.504,42.94,9.545112,4.215193,1.1070967,22.190416,-0.7798016,-0.8666396,1.9,2.1,1.3,1.649902172,1.60860274,0.867289322,48.6,49.9,1.46,1.38,0.49810246,8470,8656,8982.893,0.076,0.076,0.082,0.006,-12.645,4.995,1.974,-0.098041015,0.410335592,0.025674103,0.902366522,0.07,8.50,2.77,-1.205,-10.444,6.05540732,4/16/2014,4/22/2014,4/10/2014,4/18/2013,3/20/2014,3/13/2014,1/16/2014
WM,"Waste Management, Inc.",WM.1Q14,3100,3120,1Q14,2014/1F,150.1,04/24/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.46,0.45,0.47,7.29,2.01,-6.24,2.387,42.07,2.398,42.03,2.418,42.31,2.1988988,-0.6617904,2.3374677,17.040384,1.7471671,-0.6389022,7.1,4.0,7.4,3.318880453,3.38428441,3.223737746,44.6,46.8,1.88,1.77,0.31079078,13649,13983,14336.81,0.057,0.057,0.057,0.000,-14.841,-2.409,2.976,0.759387897,-0.032133398,-0.019325786,0.029513166,0.10,6.11,4.93,1.210,-2.469,5.039270276,4/23/2014,4/29/2014,4/17/2014,4/25/2013,3/27/2014,3/20/2014,1/23/2014
C,Citigroup Inc.,C.1Q14,4800,4850,1Q14,2014/1F,"1,734.7",04/14/2014,1,3/31/2014,3/31/2013,9/30/2013,12/31/2013,1.14,1.24,1.42,7.59,-1.88,-8.65,5.039,47.6,4.961,46.55,5.313,53.72,6.3739657,-13.346988,-6.0923934,20.503294,1.3618469,-1.8725157,1.1,1.7,2.1,1.259578299,1.348806997,1.158940486,58.1,61.1,1.42,1.29,0.56416273,70173,76366,77185.78,0.106,0.107,0.099,-0.008,-14.129,-14.709,-4.220,-0.355264075,-0.500354169,-0.066153792,0.08683605,0.13,24.80,5.19,-7.959,-19.847,9.993558776,4/11/2014,4/17/2014,4/7/2014,4/15/2013,3/17/2014,3/10/2014,1/13/2014
ULTA,Ulta Beauty Inc,ULTA.1Q14,3500,3540,1Q14,2014/1F,271.1,06/11/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.74,0.74,0.80,19.87,-18.43,0.95,3.780,97.44,3.895,87.03,3.859,91.39,-9.819948,-4.7707615,2.641821,17.13357,2.7706146,2.5705457,3.3,2.6,3.9,4.478642599,4.134956503,5.563436524,107.8,111.2,1.37,1.39,0.48057505,2220.25,2670.57,3132.5188,0.039,0.045,0.042,-0.003,-26.954,-7.541,0.071,0.254059042,-0.160058226,0.083117222,-0.194986304,-0.03,23.90,3.11,0.394,-6.705,41.0885621,6/10/2014,6/16/2014,6/4/2014,6/12/2013,5/14/2014,5/7/2014,3/12/2014
TMO,Thermo Fisher Scientific Inc.,TMO.1Q14,2300,2325,1Q14,2014/1F,431.4,04/23/2014,3,3/31/2014,3/31/2013,9/30/2013,12/31/2013,1.41,1.42,1.39,57.20,30.48,7.98,7.098,120.24,7.128,119.71,5.784,114.7,45.36947,4.3679237,-2.452737,17.770458,0.69413185,-0.23112297,2.0,1.6,21.0,1.070448762,1.078441049,1.14437061,138.4,122.1,1.11,1.16,0.28946713,12509.9,13090.3,16811.045,0.059,0.060,0.050,-0.009,27.599,3.674,-2.222,0.20472714,-0.906473748,-0.007410964,-0.064596073,-0.05,15.63,-11.78,-0.506,1.264,34.38192951,4/22/2014,4/28/2014,4/16/2014,4/24/2013,3/26/2014,3/19/2014,1/22/2014
SBNY,Signature Bank,SBNY.1Q14,4800,4810,1Q14,2014/1F,44.2,04/22/2014,2,3/31/2014,3/31/2013,9/30/2013,12/31/2013,1.35,1.35,1.34,59.46,37.23,16.91,6.031,125.59,6.061,122.9,5.829,125.08,72.28275,-1.7428875,-5.2282453,18.757652,-0.2438426,-1.8871009,3.8,5.8,8.9,2.382589448,3.415450318,4.990550853,138.8,134.8,1.32,1.36,0.45106897,586.045,680.354,808.9529,0.048,0.049,0.047,-0.003,53.525,-1.499,-3.341,-0.347618883,-0.575576099,-0.302408401,-0.522579868,-0.05,12.96,-2.88,0.304,0.790,38.03596993,4/21/2014,4/25/2014,4/15/2014,4/23/2013,3/25/2014,3/18/2014,1/21/2014
WWAV,WhiteWave Foods Company,WWAV.1Q14,2400,2415,1Q14,2014/1F,74.7,05/08/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.20,0.19,0.21,67.19,42.91,24.41,0.960,28.54,0.977,27.41,0.929,23.49,42.997803,16.687954,-2.66335,12.960089,6.0256124,-0.5646527,1.2,1.2,2.3,0.886295514,0.837137916,1.46176708,29.6,26.8,1.25,1.35,0.4274252,2306,2542.06,3288.2327,0.034,0.036,0.040,0.004,30.038,10.662,-2.099,-0.029606801,-0.483790545,0.058721027,-0.393682122,-0.10,8.05,-9.68,3.309,-6.349,42.59465308,5/7/2014,5/13/2014,5/1/2014,5/9/2013,4/10/2014,4/3/2014,2/6/2014
NHI,"National Health Investors, Inc.",NHI.1Q14,4800,4890,1Q14,2014/1F,12.9,05/05/2014,1,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.83,0.80,0.80,-7.62,6.28,7.77,3.289,60.46,3.310,61.6,3.337,61.72,-12.1901455,-0.19443035,1.8855453,14.400744,7.108605,-0.4864812,4.4,4.4,4.1,3.07578906,3.441986688,3.058399731,64.4,63.4,1.86,1.88,0.69006556,96.953,117.828,172.341,0.054,0.054,0.054,0.000,-26.591,-7.303,2.372,0,0.084742162,-0.106391355,0.005685761,-0.02,4.50,-1.51,4.184,4.184,77.75726383,5/2/2014,5/8/2014,4/28/2014,5/6/2013,4/7/2014,3/31/2014,2/3/2014
WRK,WestRock Company,WRK.1Q14,2200,2235,1Q14,2014/2F,68.6,04/29/2014,2,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.76,0.83,0.90,13.77,4.25,0.53,4.282,47.613163,4.259,44.92063,4.348,44.09077,4.723382,1.8821597,-4.21235,18.537785,4.719329,0.5875468,0.6,0.8,1.1,0.530963611,0.535298573,2.080656118,61.5,59.5,1.41,1.43,0.55433893,9207.6,9545.4,9860.717,0.090,0.095,0.099,0.004,-13.814,-2.837,-4.800,-0.260450494,-0.462047828,-0.008098213,-0.744809531,-0.03,36.81,-3.16,-8.324,-15.987,7.093238195,4/28/2014,5/2/2014,4/22/2014,4/30/2013,4/1/2014,3/25/2014,1/28/2014
MWE,"MarkWest Energy Partners, L.P.",MWE.1Q14,3100,3130,1Q14,2014/1F,55.2,05/08/2014,4,3/31/2014,3/31/2013,9/30/2013,12/31/2013,0.26,0.25,0.28,7.52,-9.57,-1.22,1.401,65.32,1.396,62.93,1.553,69.9,-4.8847017,-9.971392,-1.0690153,12.960089,6.0256124,-0.5646527,3.5,3.4,3.1,1.552135599,1.720554852,1.085117508,72.0,77.2,1.64,1.00,0.49724516,1451.76,1662.44,2363.3628,0.021,0.022,0.022,0.000,-17.845,-15.997,-0.504,0.036468515,0.140928617,-0.097886593,0.430384809,0.64,14.41,7.26,3.675,-8.562,62.79294098,5/7/2014,5/13/2014,5/1/2014,5/9/2013,4/10/2014,4/3/2014,2/6/2014
