ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
TOL,"Toll Brothers, Inc.",TOL.2Q18,1400,1415,2Q18,2018/3F,96.0,08/21/2018,2,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.04,1.03,1.05,-6.38,-22.97,-14.47,4.762,36.99,4.826,34.22,4.716,39.46,-2.736789,-13.279265,-10.042059,15.425134,4.2140603,1.0690451,3.5,3.1,3.1,5.27276241,5.35526029,4.095487293,48.2,50.8,1.60,1.59,0.58350337,5169.5,5815.05,7039.182,0.129,0.141,0.120,-0.022,-18.162,-17.493,-11.111,0.148882543,0.141063106,-0.015405018,0.287456665,0.01,40.73,5.44,0.672,-1.646,36.16755973,8/20/2018,8/24/2018,8/14/2018,8/22/2017,7/24/2018,7/17/2018,5/22/2018
EPAY,"Bottomline Technologies (de), Inc.",EPAY.2Q18,3300,3310,2Q18,2018/4F,19.0,08/10/2018,5,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.30,0.30,0.30,93.97,43.69,28.59,1.440,49.83,1.459,55.4,1.408,44.95,81.78786,23.248053,2.9357195,15.203989,4.144025,2.6707768,7.4,6.4,9.7,6.987800616,8.368150163,7.195550728,46.7,45.0,1.38,1.38,0.51754916,343.274,349.412,388.65,0.029,0.026,0.031,0.005,66.584,19.104,0.265,0.14966033,-0.239651528,-0.16495277,-0.028872024,0.00,-15.68,-3.67,1.715,1.693,13.21859506,8/9/2018,8/15/2018,8/3/2018,8/11/2017,7/13/2018,7/6/2018,5/11/2018
UBSH,Union Bankshares Corporation,UBSH.2Q18,4800,4810,2Q18,2018/2F,17.0,07/18/2018,3,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.61,0.62,0.61,14.69,7.49,5.91,2.710,38.88,2.704,39.87,2.603,35.99,30.617369,10.780764,-2.6611328,12.165392,2.6365995,-0.027233362,4.6,5.6,2.6,4.250022799,3.137889067,2.959549583,44.3,43.8,1.50,1.36,0.5,336.057,351.831,514.7185,0.070,0.068,0.072,0.004,18.452,8.144,-2.634,-0.176116664,0.760846743,0.354420984,0.436037032,0.14,10.99,-0.94,-0.887,0.824,53.16404658,7/17/2018,7/23/2018,7/11/2018,7/19/2017,6/20/2018,6/13/2018,4/18/2018
FFIN,First Financial Bankshares Inc,FFIN.2Q18,4800,4810,2Q18,2018/2F,12.2,07/20/2018,5,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.53,0.52,0.52,15.16,12.99,9.94,2.179,50.9,2.193,52.1,2.152,49.45,25.727594,5.3589463,-2.7985096,11.727667,5.039358,0.733459,20.5,34.9,22.2,12.68676895,14.6827605,11.81029146,47.0,47.0,2.17,2.17,0.4082483,311.969,327.704,374.096,0.043,0.042,0.044,0.001,14.000,0.320,-3.532,-0.412261421,-0.078546335,-0.135941164,0.074213028,0.00,-9.79,0.00,1.673,1.935,19.91447868,7/19/2018,7/25/2018,7/13/2018,7/21/2017,6/22/2018,6/15/2018,4/20/2018
CHGG,"Chegg, Inc.",CHGG.2Q18,3200,3205,2Q18,2018/2F,37.5,07/31/2018,2,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.07,0.08,0.08,126.12,70.28,34.51,0.469,27.79,0.478,28.85,0.446,22.07,110.62732,30.720436,5.56165,9.933031,6.301117,3.316331,11.9,17.6,12.3,16.1745236,19.09001303,21.60860328,26.6,24.7,1.64,1.55,0.504525,199.419,255.066,303.6452,0.017,0.017,0.020,0.004,100.694,24.419,2.245,-0.322743282,-0.0354226,-0.152723281,-0.2514776,0.09,-7.97,-7.16,-12.905,-12.905,52.26492962,7/30/2018,8/3/2018,7/24/2018,8/1/2017,7/3/2018,6/26/2018,5/1/2018
WMT,Walmart Inc.,WMT.2Q18,3500,3540,2Q18,2018/2F,797.9,08/16/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.21,1.22,1.22,13.17,-13.27,-3.73,4.883,85.65,4.886,89.01,4.898,84.49,10.062742,5.3497553,2.8779507,16.018522,4.819989,1.8661618,5.3,3.2,5.7,1.971669161,2.153648008,2.795777442,94.2,95.9,1.65,1.58,0.45769286,485873,500343,513898,0.057,0.055,0.058,0.003,-5.956,0.530,1.012,0.66760729,-0.07348353,-0.084497952,-0.294768914,0.07,5.86,1.78,-0.755,-0.851,5.767968173,8/15/2018,8/21/2018,8/9/2018,8/17/2017,7/19/2018,7/12/2018,5/17/2018
KBR,"KBR, Inc.",KBR.2Q18,3100,3115,2Q18,2018/2F,31.8,07/30/2018,1,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.32,0.31,0.31,17.74,-9.63,10.69,1.693,17.92,1.710,18.62,1.734,16.69,19.101883,11.563814,4.313731,10.674334,6.2157035,3.1985998,4.0,2.3,2.6,3.784425326,4.834814053,4.747366665,20.1,19.3,1.38,1.46,0.5063697,4268,4171,4665.1387,0.094,0.092,0.104,0.012,8.428,5.348,1.115,0.710165022,0.507858681,-0.217255248,-0.202836943,-0.08,8.03,-4.21,4.018,4.957,9.305030459,7/27/2018,8/2/2018,7/23/2018,7/31/2017,7/2/2018,6/25/2018,4/30/2018
AVGO,Broadcom Inc.,AVGO.2Q18,1300,1305,2Q18,2018/3F,858.3,09/07/2018,5,6/30/2018,6/30/2017,12/31/2017,3/31/2018,4.83,4.83,4.82,4.11,-5.55,2.97,20.415,242.64,20.525,219.03,20.390,257.97,-13.059688,-15.094781,0.56011677,15.512943,4.2975783,2.2243142,2.5,1.3,2.9,1.902127703,2.585160711,1.904791063,288.5,313.6,1.29,1.08,0.442016,13292,17665,20768.613,0.084,0.094,0.079,-0.015,-28.573,-19.392,-1.664,0.914373439,-0.113075787,-0.264212977,-0.001398242,0.21,31.70,8.71,0.009,0.297,56.2489693,9/6/2018,9/12/2018,8/31/2018,9/8/2017,8/10/2018,8/3/2018,6/8/2018
APTV,Aptiv PLC,APTV.2Q18,1200,1225,2Q18,2018/2F,129.4,07/31/2018,2,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.36,1.36,1.30,24.81,8.02,7.84,5.647,91.63,5.664,93.22,5.376,84.53,20.826424,10.280382,-1.7495751,9.933031,6.301117,3.316331,2.8,3.7,3.2,2.121878366,1.770895866,1.379364042,104.4,102.5,1.37,1.29,0.62554324,16661,12884,14250.422,0.062,0.061,0.064,0.003,10.893,3.979,-5.066,-0.233645782,-0.124411448,0.198194883,0.538301928,0.08,11.95,-1.76,-0.616,4.486,-14.46838725,7/30/2018,8/3/2018,7/24/2018,8/1/2017,7/3/2018,6/26/2018,5/1/2018
RNR,RenaissanceRe Holdings Ltd.,RNR.2Q18,4800,4855,2Q18,2018/2F,34.3,07/25/2018,3,6/30/2018,6/30/2017,12/31/2017,3/31/2018,2.94,2.62,2.59,-13.47,-4.20,-13.13,10.866,120.32,10.978,124.67,10.341,136.76,-19.532043,-8.840304,0.28959513,9.21464,6.737995,1.5657783,4.0,2.7,4.5,2.33439193,2.363786085,2.845413032,136.4,139.0,1.89,1.88,0.40089187,1535.31,1871.32,2050.8,0.090,0.088,0.076,-0.012,-28.747,-15.578,-1.276,0.488803442,-0.112075786,-0.012435201,-0.179594701,0.01,9.38,1.93,12.486,13.724,33.57562968,7/24/2018,7/30/2018,7/18/2018,7/26/2017,6/27/2018,6/20/2018,4/25/2018
CPS,Cooper-Standard Holdings Inc.,CPS.2Q18,1200,1225,2Q18,2018/2F,14.8,08/01/2018,3,6/30/2018,6/30/2017,12/31/2017,3/31/2018,2.98,3.10,3.21,29.54,6.67,6.40,12.320,130.67,12.315,133.99,12.236,122.29,28.769886,9.567428,-1.7884552,9.982861,7.9098463,5.1374674,5.5,6.0,5.3,4.499190848,4.398246032,2.642501895,136.8,125.5,1.50,1.63,0.70710677,3472.89,3618.12,3702.534,0.094,0.092,0.100,0.008,18.787,1.658,-6.926,-0.079315322,0.036576585,0.022951153,0.702625401,-0.13,2.10,-8.26,-3.828,-7.243,6.612475489,7/31/2018,8/6/2018,7/25/2018,8/2/2017,7/4/2018,6/27/2018,5/2/2018
VNOM,Viper Energy Partners LP,VNOM.2Q18,2100,2105,2Q18,2018/2F,22.9,08/09/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.39,0.35,0.36,103.25,36.78,25.58,1.603,31.91,1.708,35.67,1.620,31.29,83.52335,13.998068,9.182739,15.242374,3.8732648,3.09875,3.6,4.7,1.9,5.711092546,6.173318485,3.965404113,38.1,34.1,1.13,1.07,0.35186577,78.837,172.033,280.68918,0.050,0.048,0.052,0.004,68.281,10.125,6.084,-0.238800651,0.852463976,-0.074874792,0.440229642,0.07,6.91,-10.49,10.304,8.786,256.0373682,8/8/2018,8/14/2018,8/2/2018,8/10/2017,7/12/2018,7/5/2018,5/10/2018
PLNT,"Planet Fitness, Inc. Class A",PLNT.2Q18,3400,3450,2Q18,2018/2F,41.6,08/10/2018,5,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.31,0.31,0.31,88.26,26.88,16.34,1.314,43.94,1.322,47.77,1.276,40.49,98.41141,17.97974,4.074073,15.203989,4.144025,2.6707768,4.4,4.6,6.8,4.773194634,5.20938855,6.458032829,48.2,42.6,1.25,1.21,0.4274252,378.241,429.942,530.8791,0.030,0.028,0.032,0.004,83.207,13.836,1.403,-0.037006016,-0.345642029,-0.083732268,-0.260890311,0.04,0.96,-11.60,-2.425,-1.891,40.35472093,8/9/2018,8/15/2018,8/3/2018,8/11/2017,7/13/2018,7/6/2018,5/11/2018
KMPR,Kemper Corporation,KMPR.2Q18,4800,4860,2Q18,2018/2F,20.4,07/30/2018,1,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.64,0.81,0.84,95.98,9.80,32.72,4.266,75.65,4.406,73.95,4.071,67.5,92.99363,9.555554,-1.4656961,10.674334,6.2157035,3.1985998,6.6,9.3,9.9,3.820641048,6.654699828,6.418461301,78.0,68.6,1.67,1.67,0.5163978,2521.9,2723.4,3202.75,0.056,0.060,0.060,0.001,82.319,3.340,-4.664,-0.289448443,-0.330696574,-0.42587327,-0.404741905,0.00,5.48,-12.03,-21.255,-23.548,26.99750188,7/27/2018,8/2/2018,7/23/2018,7/31/2017,7/2/2018,6/25/2018,4/30/2018
RPD,Rapid7 Inc.,RPD.2Q18,3300,3308,2Q18,2018/2F,12.3,08/07/2018,2,6/30/2018,6/30/2017,12/31/2017,3/31/2018,-0.19,-0.18,-0.13,67.68,51.23,10.36,-0.268,28.22,-0.226,27.81,-0.336,31.07,94.890526,-10.492438,-3.5379827,13.33859,5.353892,3.5725713,2.0,1.1,3.2,1.845954985,2.005205866,2.583337239,34.5,29.7,1.28,1.22,0.44604746,157.437,200.94,234.08629,-0.010,-0.008,-0.011,-0.003,81.552,-15.846,-7.111,0.818704909,-0.361287515,-0.079418719,-0.28543786,0.06,24.06,-13.91,1.453,44.728,48.68569015,8/6/2018,8/10/2018,7/31/2018,8/8/2017,7/10/2018,7/3/2018,5/8/2018
NCLH,Norwegian Cruise Line Holdings Ltd.,NCLH.2Q18,3400,3440,2Q18,2018/2F,105.0,08/09/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.04,1.02,1.02,-12.97,-11.27,-10.80,4.890,47.25,4.936,49.68,4.838,51.4,-15.962851,-3.346306,6.563711,15.242374,3.8732648,3.09875,2.4,1.9,2.5,2.646861042,2.612492783,2.2426067,65.5,65.5,1.30,1.29,0.57124054,4874.34,5396.17,6038.672,0.103,0.099,0.094,-0.005,-31.205,-7.220,3.465,0.224706448,-0.052572809,0.013155351,0.180260918,0.01,31.79,0.00,1.580,1.525,23.88696726,8/8/2018,8/14/2018,8/2/2018,8/10/2017,7/12/2018,7/5/2018,5/10/2018
TJX,TJX Companies Inc,TJX.2Q18,3500,3525,2Q18,2018/2F,316.1,08/21/2018,2,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.53,0.52,0.53,31.88,24.48,16.70,2.523,47.59,2.557,50.5,2.498,43.725,35.48883,15.494574,4.8805833,15.425134,4.2140603,1.0690451,3.1,2.8,4.3,1.219083688,1.368063437,1.853049557,49.2,47.3,1.45,1.33,0.566655,33183.7,35864.6,38016.23,0.053,0.051,0.057,0.006,20.064,11.281,3.812,0.07217226,-0.284020042,-0.108898275,-0.342120299,0.11,-2.64,-3.79,0.630,0.053,14.56296314,8/20/2018,8/24/2018,8/14/2018,8/22/2017,7/24/2018,7/17/2018,5/22/2018
EXPE,"Expedia Group, Inc.",EXPE.2Q18,3400,3450,2Q18,2018/2F,207.8,07/27/2018,5,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.88,0.88,0.87,-19.31,0.35,8.86,5.573,120.19,5.618,125.5,5.389,115.07,-24.645763,9.064043,0.5367279,10.243392,5.1547527,1.6034484,8.6,8.8,4.3,8.639298239,9.026238425,9.723946378,138.7,136.8,1.34,1.33,0.47227028,8773.56,10059.8,11315.107,0.046,0.045,0.047,0.002,-34.889,3.909,-1.067,-0.032234766,0.968220088,-0.042868376,-0.111544027,0.01,10.54,-1.37,-0.012,0.612,28.96825234,7/26/2018,8/1/2018,7/20/2018,7/28/2017,6/29/2018,6/22/2018,4/27/2018
ALK,"Alaska Air Group, Inc.",ALK.2Q18,4600,4610,2Q18,2018/2F,138.5,07/26/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.62,1.65,1.77,-32.72,-17.85,-2.53,5.893,60.39,5.754,63.79,5.921,65.9,-31.427597,-3.2018244,-0.40593743,9.995329,5.3782463,1.9154787,5.3,3.1,4.0,6.326173104,6.504173828,5.633136317,76.4,80.9,1.47,1.47,0.6182974,5931,7933,8347.091,0.098,0.090,0.090,0.000,-41.423,-8.580,-2.321,0.67480697,0.308133829,-0.027367154,0.123028584,0.00,19.77,5.93,-2.088,-8.819,40.73665486,7/25/2018,7/31/2018,7/19/2018,7/27/2017,6/28/2018,6/21/2018,4/26/2018
PTEN,"Patterson-UTI Energy, Inc.",PTEN.2Q18,3100,3105,2Q18,2018/2F,73.0,07/26/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,-0.03,-0.04,-0.03,-10.85,-21.77,2.80,0.219,18,0.140,16.96,0.114,21.11,-5.8672132,-19.658936,-5.039203,9.995329,5.3782463,1.9154787,2.6,3.3,3.1,4.094697812,4.46793579,5.516440385,24.4,25.0,1.39,1.27,0.62532043,915.866,2356.68,3489.3333,0.012,0.008,0.005,-0.003,-15.863,-25.037,-6.955,-0.203903436,-0.15446816,-0.083537006,-0.257728258,0.11,43.75,2.47,-3.855,5.038,280.9873169,7/25/2018,7/31/2018,7/19/2018,7/27/2017,6/28/2018,6/21/2018,4/26/2018
DOC,Physicians Realty Trust,DOC.2Q18,4800,4890,2Q18,2018/2F,26.6,08/02/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.07,0.07,0.06,-20.85,-11.40,2.38,0.292,15.94,0.293,15.74,0.268,14.83,-13.083601,6.1362147,-1.9314587,11.198378,7.9377294,4.3001413,2.1,2.7,3.0,2.894217861,2.506410888,2.682284955,17.1,17.3,1.44,1.44,0.47871354,241.034,343.584,419.65686,0.018,0.019,0.018,0.000,-24.282,-1.802,-6.232,-0.202582892,-0.297604136,0.154726017,0.079012077,0.00,8.43,1.56,-3.922,8.889,74.10691438,8/1/2018,8/7/2018,7/26/2018,8/3/2017,7/5/2018,6/28/2018,5/3/2018
CVS,CVS Health Corporation,CVS.2Q18,3500,3510,2Q18,2018/2F,588.5,08/08/2018,3,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.61,1.61,1.58,-20.02,-11.24,3.44,7.132,64.35,7.206,64.09,7.051,61.21,-15.271306,4.705107,-0.63566566,12.643778,4.2678833,3.452468,8.6,4.4,4.5,5.01180461,4.325771517,4.372784078,86.4,87.4,1.23,1.27,0.41648546,177526,184765,188878.08,0.111,0.112,0.115,0.003,-27.915,0.437,-4.088,0.953097003,0.920150719,0.158592078,0.146135853,-0.04,34.78,1.16,-0.037,1.904,6.394601354,8/7/2018,8/13/2018,8/1/2018,8/9/2017,7/11/2018,7/4/2018,5/9/2018
NVRO,Nevro Corp.,NVRO.2Q18,2300,2325,2Q18,2018/2F,38.6,08/03/2018,5,6/30/2018,6/30/2017,12/31/2017,3/31/2018,-0.29,-0.32,-0.21,7.28,15.66,-7.87,-0.655,79.85,-0.679,55.86,-0.356,92.5,-10.034847,-39.61081,-30.043829,11.911011,5.8009505,3.481412,12.1,12.1,12.3,10.89287556,13.55897506,13.30243943,74.2,100.3,1.36,1.10,0.504525,228.504,326.674,386.83755,-0.008,-0.012,-0.004,0.008,-21.946,-45.412,-33.525,0,-0.016782632,-0.19662987,-0.181136992,0.26,32.83,35.22,-9.541,37.701,69.29136908,8/2/2018,8/8/2018,7/27/2018,8/4/2017,7/6/2018,6/29/2018,5/4/2018
LANC,Lancaster Colony Corporation,LANC.2Q18,2400,2410,2Q18,2018/4F,12.4,08/23/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.08,1.10,1.12,12.89,7.13,12.41,5.257,138.42,5.268,148.08,5.191,126.3,26.334549,17.244648,2.761972,16.770351,4.088235,1.1527658,11.6,8.3,7.5,4.961244145,5.53265753,4.207388045,140.8,134.5,2.00,1.75,0,1191.1,1201.84,1209.1666,0.038,0.036,0.041,0.006,9.564,13.156,1.609,0.402611655,0.545223174,-0.103280093,0.179174369,0.25,-4.95,-4.44,-2.341,-3.363,1.516799597,8/22/2018,8/28/2018,8/16/2018,8/24/2017,7/26/2018,7/19/2018,5/24/2018
OPI,Office Properties Income Trust,OPI.2Q18,4800,4890,2Q18,2018/2F,12.1,08/02/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,,-0.28,-0.56,-13.44,-14.51,16.03,-1.196,63.4,-1.243,62.96,-2.402,53.36,-10.247928,17.991007,0.9621501,11.198378,7.9377294,4.3001413,10.0,8.9,6.8,8.167921373,7.235854713,7.059664609,55.0,56.3,2.36,2.36,0.74801326,258.18,316.532,416.50665,-0.019,-0.020,-0.045,-0.025,-21.446,10.053,-3.338,0.119469901,0.471103374,0.128812241,0.156984336,0.00,-12.64,2.42,0.000,0.000,61.32413432,8/1/2018,8/7/2018,7/26/2018,8/3/2017,7/5/2018,6/28/2018,5/3/2018
MSFT,Microsoft Corporation,MSFT.2Q18,3300,3310,2Q18,2018/4F,"2,720.5",07/20/2018,5,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.07,1.08,1.00,43.06,15.28,8.04,4.040,98.61,4.052,105.43,3.872,95,36.075356,10.978949,5.293119,11.727667,5.039358,0.733459,1.7,2.4,1.2,0.623195736,0.726092026,0.619990437,112.6,105.2,1.21,1.27,0.4624973,92051.92,96700,109472.734,0.041,0.038,0.041,0.002,24.348,5.940,4.560,-0.31146277,0.356496899,-0.141712464,0.005169918,-0.07,6.85,-6.63,-0.477,7.284,18.92498712,7/19/2018,7/25/2018,7/13/2018,7/21/2017,6/22/2018,6/15/2018,4/20/2018
AMC,"AMC Entertainment Holdings, Inc. Class A",AMC.2Q18,3400,3430,2Q18,2018/2F,25.1,08/01/2018,3,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.09,0.00,-0.02,-30.11,5.30,13.17,0.168,15.9,0.211,15.25,0.145,16.5,4.2763233,-7.575756,-2.2435904,9.982861,7.9098463,5.1374674,7.9,9.9,11.5,25.11844435,26.67441512,31.03417345,21.0,20.4,1.43,1.54,0.4952152,3235.84,5079.2,5420.57,0.011,0.014,0.009,-0.005,-5.707,-15.486,-7.381,-0.200642024,-0.315631243,-0.058331954,-0.190619837,-0.11,37.70,-3.10,-2097.790,-522.546,67.51662629,7/31/2018,8/6/2018,7/25/2018,8/2/2017,7/4/2018,6/27/2018,5/2/2018
MDT,Medtronic plc,MDT.2Q18,2300,2325,2Q18,2018/1F,400.2,08/21/2018,2,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.11,1.11,1.16,-3.54,6.02,6.72,5.190,85.61,5.240,91.05,5.173,84.97,8.74511,7.155466,3.126061,15.425134,4.2140603,1.0690451,2.3,1.9,2.7,0.710180851,0.676420852,0.806902719,96.0,92.0,1.46,1.40,0.48832524,29710,29953,30574.258,0.061,0.058,0.061,0.003,-6.680,2.941,2.057,0.221760138,-0.133409012,0.049909754,-0.119868065,0.07,5.44,-4.17,0.093,-3.565,2.908980141,8/20/2018,8/24/2018,8/14/2018,8/22/2017,7/24/2018,7/17/2018,5/22/2018
BLL,Ball Corporation,BLL.2Q18,2200,2235,2Q18,2018/2F,105.7,08/02/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.58,0.59,0.61,-15.78,-6.08,-10.48,2.499,35.55,2.527,38.55,2.442,37.92,-10.243779,1.661396,9.361696,11.198378,7.9377294,4.3001413,3.6,8.2,7.1,4.381027355,4.465059883,4.359068325,44.5,45.3,1.33,1.33,0.4498677,9116,10983,11552.178,0.070,0.066,0.064,-0.001,-21.442,-6.276,5.062,-0.563972646,-0.50013992,-0.018820023,0.005037551,0.00,15.53,1.73,-1.320,-4.717,26.72419921,8/1/2018,8/7/2018,7/26/2018,8/3/2017,7/5/2018,6/28/2018,5/3/2018
INGN,"Inogen, Inc.",INGN.2Q18,2300,2325,2Q18,2018/2F,36.1,08/08/2018,3,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.43,0.44,0.44,95.27,56.47,51.69,1.908,186.33,1.944,201.94,1.859,181.63,116.30294,11.18207,6.790054,12.643778,4.2678833,3.452468,4.4,4.7,6.7,4.61381777,4.589084106,4.8508873,200.6,184.6,1.29,1.17,0.48795003,202.829,249.438,324.27,0.010,0.010,0.010,0.001,103.659,6.914,3.338,-0.078503955,-0.346546646,0.005389673,-0.048871374,0.12,-0.66,-7.98,-2.589,-3.008,59.8735881,8/7/2018,8/13/2018,8/1/2018,8/9/2017,7/11/2018,7/4/2018,5/9/2018
CNDT,"Conduent, Inc.",CNDT.2Q18,3200,3205,2Q18,2018/2F,33.8,08/08/2018,3,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.23,0.22,0.22,13.99,12.44,-2.52,1.131,18.17,1.152,18.31,1.066,18.78,10.9770775,-2.502668,-0.3266275,12.643778,4.2678833,3.452468,4.2,2.8,8.9,3.380001596,4.221712188,5.473187365,23.2,22.6,1.45,1.45,0.49721447,6408,6022,5504.669,0.062,0.063,0.057,-0.006,-1.667,-6.771,-3.779,0.504242845,-0.52629686,-0.199376593,-0.382443653,0.00,26.83,-2.87,4.574,5.790,-14.09692572,8/7/2018,8/13/2018,8/1/2018,8/9/2017,7/11/2018,7/4/2018,5/9/2018
ESRX,Express Scripts Holding Company,ESRX.2Q18,3350,3370,2Q18,2018/2F,260.1,08/02/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,2.21,2.21,2.23,20.94,3.44,11.77,9.299,77.21,9.328,79.48,9.261,72.2,27.731632,10.083115,2.3962855,11.198378,7.9377294,4.3001413,4.2,4.6,3.5,2.345679127,2.477229245,1.876023876,86.4,87.6,1.73,1.66,0.45584232,100287,100064,100827.05,0.120,0.117,0.128,0.011,16.533,2.145,-1.904,-0.082764005,0.220219378,-0.053103732,0.250346094,0.07,8.72,1.32,0.049,-0.727,0.538504492,8/1/2018,8/7/2018,7/26/2018,8/3/2017,7/5/2018,6/28/2018,5/3/2018
FDC,First Data Corporation Class A,FDC.2Q18,3300,3305,2Q18,2018/2F,143.0,07/30/2018,1,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.37,0.37,0.37,15.00,25.25,30.81,1.543,20.93,1.563,22.91,1.496,18.1,13.183284,26.574589,7.3067904,10.674334,6.2157035,3.1985998,4.5,10.5,5.0,7.78117693,9.725127326,8.943565703,24.7,21.7,1.19,1.19,0.35355338,7141,7428,8770.083,0.074,0.068,0.083,0.014,2.509,20.359,4.108,-0.567775955,-0.102629601,-0.199889454,-0.129969278,-0.01,7.96,-12.38,0.046,0.700,22.8130934,7/27/2018,8/2/2018,7/23/2018,7/31/2017,7/2/2018,6/25/2018,4/30/2018
MSCI,MSCI Inc. Class A,MSCI.2Q18,3200,3220,2Q18,2018/2F,165.8,08/02/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,1.28,1.29,1.30,60.63,30.73,10.68,5.662,165.43,5.685,173.77,5.483,149.2,47.623314,16.467834,5.564666,11.198378,7.9377294,4.3001413,1.8,2.2,1.8,1.396032564,1.667782347,1.257399134,165.8,152.4,1.75,1.73,0.62158155,1150.66,1274.17,1434.9063,0.034,0.033,0.037,0.004,36.425,8.530,1.265,-0.177927322,0.007003621,-0.162940795,0.110254116,0.02,-4.62,-8.04,-0.158,-1.291,24.70289225,8/1/2018,8/7/2018,7/26/2018,8/3/2017,7/5/2018,6/28/2018,5/3/2018
PSX,Phillips 66,PSX.2Q18,2100,2120,2Q18,2018/2F,278.9,07/27/2018,5,6/30/2018,6/30/2017,12/31/2017,3/31/2018,2.19,2.21,2.15,35.82,11.03,17.09,8.177,112.31,8.506,110.36,7.566,111.34,34.2618,-0.8801818,-1.4818728,10.243392,5.1547527,1.6034484,2.6,2.4,3.0,1.249810027,1.449636019,1.097609674,123.9,113.6,1.78,1.83,0.62360954,83217.27,104018.164,108625.1,0.073,0.077,0.068,-0.009,24.018,-6.035,-3.085,0.115732304,-0.106935382,-0.137845631,0.13866528,-0.05,12.25,-8.33,-1.061,1.437,30.53191964,7/26/2018,8/1/2018,7/20/2018,7/28/2017,6/29/2018,6/22/2018,4/27/2018
XLNX,"Xilinx, Inc.",XLNX.2Q18,1300,1305,2Q18,2018/1F,176.9,07/26/2018,4,6/30/2018,6/30/2017,12/31/2017,3/31/2018,0.74,0.73,0.74,1.46,-3.20,-9.66,2.972,65.26,2.987,68.65,2.964,64.72,2.020669,6.0723066,1.4332175,9.995329,5.3782463,1.9154787,2.5,1.9,2.0,1.958515788,1.832218659,1.770603748,74.5,74.3,1.77,1.78,0.62518114,2349.33,2539,2753.7578,0.046,0.044,0.046,0.002,-7.975,0.694,-0.482,0.319232914,0.276907254,0.068931253,0.106128794,-0.01,8.52,-0.29,0.973,0.617,17.21460161,7/25/2018,7/31/2018,7/19/2018,7/27/2017,6/28/2018,6/21/2018,4/26/2018
