ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
KSU,Kansas City Southern,KSU.4Q16,4600,4620,4Q16,2016/4F,159.8,01/20/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.17,1.20,1.23,13.63,-5.82,-9.08,5.134,84.85,5.096,83.89,5.046,90.33,26.524246,-7.129419,-3.140515,20.062996,6.8003654,0.7342458,2.4,2.0,1.9,2.502011391,2.767238597,2.667193229,94.7,101.9,1.68,1.61,0.5010811,2577.1,2418.8,2336,0.061,0.061,0.056,-0.005,6.461,-13.930,-3.875,0.193849581,0.218601138,-0.095845442,-0.06193096,0.07,12.87,7.58,-2.564,-4.843,-9.355477087,1/19/2017,1/25/2017,1/13/2017,1/22/2016,12/23/2016,12/16/2016,10/21/2016
ALLE,Allegion PLC,ALLE.4Q16,1200,1230,4Q16,2016/4F,52.9,02/09/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.87,0.87,0.87,-2.91,-7.82,-7.13,3.717,64,3.752,65.62,3.678,69.11,16.531551,-5.04992,-1.01071,25.452496,5.6045175,0.4062295,3.8,5.9,1.8,2.883345482,3.103055719,2.048598661,76.0,76.3,1.29,1.27,0.39648074,2118.3,2068.1,2239.753,0.058,0.057,0.053,-0.004,-8.921,-10.654,-1.417,-0.359833363,1.09023513,-0.070804477,0.407472111,0.02,15.82,0.39,-0.187,-0.187,5.733512722,2/8/2017,2/14/2017,2/2/2017,2/11/2016,1/12/2017,1/5/2017,11/10/2016
NFLX,"Netflix, Inc.",NFLX.4Q16,3400,3415,4Q16,2016/4F,"1,034.2",01/19/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.13,0.13,0.13,8.24,35.33,25.62,0.946,123.8,0.955,129.18,0.847,123.35,22.696638,4.726386,3.3439994,22.360432,6.531894,0.31529665,5.0,4.5,3.6,5.76297081,6.184413634,7.213597104,126.7,121.2,1.57,1.67,0.66782707,5504.65,6779.51,8821.64,0.008,0.007,0.007,-0.001,0.336,-1.806,3.029,0.10581579,0.383449703,-0.068145963,-0.201096107,-0.10,-1.90,-4.38,-0.107,2.355,60.25796372,1/18/2017,1/24/2017,1/12/2017,1/21/2016,12/22/2016,12/15/2016,10/20/2016
ROK,"Rockwell Automation, Inc.",ROK.4Q16,1200,1210,4Q16,2017/1F,132.7,01/25/2017,3,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.45,1.45,1.40,30.98,17.05,9.86,6.163,134.4,6.225,139.96,6.037,120.62,43.53894,16.033829,3.2381773,20.796299,6.786895,0.20128489,3.7,5.2,5.7,2.116014482,2.520421208,3.412600196,135.1,113.9,1.94,2.04,0.51736164,6307.9,5879.5,5989.3335,0.046,0.044,0.050,0.006,22.743,9.247,3.037,-0.295333195,-0.359040438,-0.160452041,-0.379940702,-0.10,-3.51,-15.70,-0.232,3.452,-5.050278223,1/24/2017,1/30/2017,1/18/2017,1/27/2016,12/28/2016,12/21/2016,10/26/2016
ULTA,Ulta Beauty Inc,ULTA.4Q16,3500,3540,4Q16,2016/4F,222.8,03/10/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,2.14,2.13,2.13,37.81,4.64,7.13,7.874,254.94,8.174,278.15,7.779,251.14,40.820374,10.754955,2.2384763,15.467989,5.046761,3.5031319,3.7,3.3,2.5,2.699836186,3.325548763,3.377182544,299.9,302.2,1.48,1.50,0.4995469,3241.36,3924.11,4818.9907,0.031,0.029,0.031,0.002,25.352,5.708,-1.265,0.11348209,0.470076294,-0.18815318,-0.200565515,-0.02,7.80,0.78,0.140,0.283,48.67187539,3/9/2017,3/15/2017,3/3/2017,3/11/2016,2/10/2017,2/3/2017,12/9/2016
ASRT,"Assertio Therapeutics, Inc.",ASRT.4Q16,2300,2305,4Q16,2016/4F,36.2,02/22/2017,3,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.36,0.36,0.38,-0.61,-8.15,-27.83,1.219,18.02,1.232,16.75,1.237,20.32,5.727637,-17.568897,-9.361469,20.30691,6.446433,3.3813238,12.9,9.9,11.4,20.49678348,20.67405601,19.50407609,23.3,24.7,1.64,1.42,0.6741999,390.363,342.735,454.12244,0.068,0.074,0.061,-0.013,-14.579,-24.015,-12.743,0.298283707,0.132265928,-0.008574637,0.050897432,0.22,38.94,5.99,-2.462,-6.627,16.33337176,2/21/2017,2/27/2017,2/15/2017,2/24/2016,1/25/2017,1/18/2017,11/23/2016
BMRN,BioMarin Pharmaceutical Inc.,BMRN.4Q16,2300,2320,4Q16,2016/4F,108.9,02/24/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,-0.39,-0.39,-0.38,-20.92,6.48,-10.46,-1.071,82.84,-0.998,89.87,-1.313,89,8.010983,0.9775281,6.2042117,18.834877,6.1023593,3.5099506,6.9,7.9,6.2,4.493868505,4.669894113,4.508322143,114.2,116.2,1.20,1.17,0.36115757,751.04,889.895,1112.8508,-0.013,-0.011,-0.015,-0.004,-10.824,-5.125,2.694,-0.129976633,0.104403615,-0.037693704,-0.003205991,0.03,27.11,1.72,0.086,0.982,48.17463784,2/23/2017,3/1/2017,2/17/2017,2/26/2016,1/27/2017,1/20/2017,11/25/2016
AET,Aetna Inc.,AET.4Q16,3350,3355,4Q16,2016/4F,339.6,01/31/2017,2,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.44,1.44,1.46,14.70,1.54,7.41,8.754,124.01,8.849,117.61,8.661,105.82,20.573223,11.141562,-6.828809,19.961834,8.671867,0.4695654,2.8,3.1,2.5,1.425824076,1.840838412,1.997540825,136.6,130.6,1.43,1.31,0.5976143,57922.8,60336.5,63196.133,0.071,0.075,0.082,0.007,0.611,2.470,-7.298,-0.09889222,0.10673091,-0.225448542,-0.286210295,0.12,16.11,-4.35,-0.136,-1.590,9.104071281,1/30/2017,2/3/2017,1/24/2017,2/2/2016,1/3/2017,12/27/2016,11/1/2016
HALO,"Halozyme Therapeutics, Inc.",HALO.4Q16,2300,2320,4Q16,2016/4F,17.6,03/01/2017,3,12/31/2016,12/31/2015,6/30/2016,9/30/2016,-0.29,-0.28,-0.28,-42.99,14.48,-18.21,-0.791,9.88,-0.912,12.07,-0.798,11.81,27.012718,2.2015214,2.461803,15.686644,7.376361,2.6914954,15.9,18.2,14.1,23.22196102,22.99849876,20.00493699,14.8,14.2,1.33,1.22,0.70710677,75.334,135.057,145.983,-0.080,-0.076,-0.068,0.008,11.326,-5.175,-0.230,-0.126898277,0.123905732,0.009716384,0.160811505,0.11,22.98,-4.21,5.450,3.662,93.78102849,2/28/2017,3/6/2017,2/22/2017,3/2/2016,2/1/2017,1/25/2017,11/30/2016
STAG,"STAG Industrial, Inc.",STAG.4Q16,4800,4890,4Q16,2016/4F,15.9,02/17/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,-0.03,-0.05,-0.05,29.38,0.25,-2.61,-0.074,23.87,-0.064,24.08,-0.089,22.71,46.972477,6.032586,0.8375287,19.584442,6.2152267,1.8131971,2.4,2.6,7.7,2.150071735,2.624793453,4.055523769,24.3,24.2,1.71,1.71,0.61124986,149.47,186.463,211.9445,-0.003,-0.003,-0.004,-0.001,27.388,-0.183,-0.976,-0.087417037,-0.690403854,-0.1808606,-0.46984117,0.00,0.95,-0.32,-27.565,-27.565,41.79735064,2/16/2017,2/22/2017,2/10/2017,2/19/2016,1/20/2017,1/13/2017,11/18/2016
HWC,Hancock Whitney Corporation,HWC.4Q16,4800,4810,4Q16,2016/4F,26.2,01/18/2017,3,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.61,0.62,0.61,71.24,65.07,32.90,2.454,43.1,2.543,44.25,2.271,33.69,103.58999,31.344616,5.4827213,23.23513,6.634629,0.99232197,3.9,6.9,8.6,3.908401909,5.672295985,6.375529725,46.0,34.0,1.95,1.95,0.15811388,882.693,862.123,925.4445,0.057,0.057,0.067,0.010,80.355,24.710,4.490,-0.435807273,-0.54641956,-0.310966508,-0.386968287,0.00,3.90,-26.05,-1.228,0.483,4.843303391,1/17/2017,1/23/2017,1/11/2017,1/20/2016,12/21/2016,12/14/2016,10/19/2016
PRU,"Prudential Financial, Inc.",PRU.4Q16,4800,4850,4Q16,2016/4F,252.2,02/09/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,2.32,2.31,2.32,27.82,45.86,27.45,10.378,104.06,10.450,104.43,10.134,97.74,79.68966,6.8446875,-0.114780664,25.452496,5.6045175,0.4062295,2.5,2.3,3.2,1.108977275,1.009294053,1.713677222,108.7,91.2,1.60,1.58,0.4757266,49644,48630,50060.086,0.100,0.100,0.104,0.004,54.237,1.240,-0.521,0.065905204,-0.228546328,0.098765292,-0.352866887,0.03,4.12,-16.13,0.219,0.054,0.838139554,2/8/2017,2/14/2017,2/2/2017,2/11/2016,1/12/2017,1/5/2017,11/10/2016
ELLI,"Ellie Mae, Inc.",ELLI.4Q16,3300,3310,4Q16,2016/4F,61.0,02/10/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.49,0.49,0.49,38.93,-8.70,-20.53,2.259,83.68,2.184,87.8,2.367,92.94,11.968481,-5.530447,4.4119477,23.35093,6.4157844,0.91472864,9.3,8.1,4.6,12.47504446,11.90475905,6.381155477,112.1,119.2,1.45,1.30,0.52223295,161.537,253.937,354.368,0.027,0.025,0.025,0.001,-11.382,-11.946,3.497,0.145754651,1.038174227,0.047903986,0.954982057,0.15,27.68,6.35,1.465,1.673,119.3726515,2/9/2017,2/15/2017,2/3/2017,2/12/2016,1/13/2017,1/6/2017,11/11/2016
DCI,"Donaldson Company, Inc.",DCI.4Q16,2200,2240,4Q16,2017/2F,27.5,03/01/2017,3,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.31,0.32,0.31,46.82,22.47,12.72,1.668,42.08,1.695,42.8,1.628,40.56,38.41845,5.5226803,-1.3142705,15.686644,7.376361,2.6914954,8.3,9.1,9.9,3.774320669,4.275765477,4.760356075,40.9,36.4,2.04,2.00,0.14433756,2371.21,2220.3,2235.74,0.040,0.040,0.040,0.001,22.732,-1.854,-4.006,-0.09190604,-0.166620505,-0.117276032,-0.207134801,0.04,-4.54,-10.97,-3.314,-2.187,-5.713116932,2/28/2017,3/6/2017,2/22/2017,3/2/2016,2/1/2017,1/25/2017,11/30/2016
TMUS,"T-Mobile US, Inc.",TMUS.4Q16,4900,4915,4Q16,2016/4F,204.2,02/14/2017,2,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.28,0.28,0.30,47.01,32.91,23.10,1.838,57.51,1.914,61.89,1.816,53.46,56.515766,15.768803,5.362606,20.82752,5.220866,0.9712815,4.3,11.7,3.2,8.102254996,7.14404822,7.266646797,61.0,55.4,1.32,1.35,0.4946807,29567.186,32053,36933.953,0.032,0.031,0.034,0.003,35.688,10.548,4.391,-0.63341621,0.333780555,0.134126583,0.114992268,-0.02,-1.37,-9.28,-0.791,-8.977,24.91534703,2/13/2017,2/17/2017,2/7/2017,2/16/2016,1/17/2017,1/10/2017,11/15/2016
NOW,"ServiceNow, Inc.",NOW.4Q16,3300,3308,4Q16,2016/4F,136.3,01/26/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.23,0.23,0.23,-14.12,11.96,-6.08,1.050,74.34,1.074,82.7,0.987,84.96,17.885803,-2.6600778,10.932255,20.193398,6.7391872,0.032305717,7.6,5.5,7.7,4.577940396,4.311433257,5.56416611,94.1,94.1,1.21,1.17,0.4036127,682.563,1005.48,1384.1915,0.014,0.013,0.012,-0.001,-2.308,-9.399,10.900,0.38322337,-0.01332872,0.061814047,-0.177245915,0.04,13.79,0.03,1.320,1.533,102.793222,1/25/2017,1/31/2017,1/19/2017,1/28/2016,12/29/2016,12/22/2016,10/27/2016
RP,"RealPage, Inc.",RP.4Q16,3300,3308,4Q16,2016/4F,10.6,02/28/2017,2,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.20,0.20,0.20,33.63,34.35,16.73,0.902,30,0.929,34.35,0.889,29.4,46.974064,16.836727,14.882935,16.21101,7.240212,3.6626816,1.8,2.1,4.4,1.398929395,1.259057625,2.085367338,34.0,31.0,1.14,1.38,0.37796447,404.551,468.52,568.2087,0.030,0.027,0.030,0.003,30.763,9.597,11.220,-0.139979775,-0.590488288,0.111092429,-0.329168838,-0.23,-1.02,-8.82,1.667,2.398,40.45415782,2/27/2017,3/3/2017,2/21/2017,3/1/2016,1/31/2017,1/24/2017,11/29/2016
CACI,CACI International Inc Class A,CACI.4Q16,3300,3308,4Q16,2017/2F,21.1,02/02/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.49,1.46,1.46,33.97,37.48,23.19,6.528,124.3,6.539,122.95,6.439,101.05,34.395863,21.672428,-1.8755019,19.723845,10.651565,2.0512462,1.1,2.8,2.5,0.749942489,1.319046605,1.586288467,123.5,107.0,1.65,1.50,0.47366548,3313.45,3744.05,4209.317,0.053,0.053,0.064,0.011,14.672,11.021,-3.927,-0.621177553,-0.570833346,-0.431451105,-0.527234482,0.15,0.41,-13.33,1.905,2.098,27.03728742,2/1/2017,2/7/2017,1/26/2017,2/4/2016,1/5/2017,12/29/2016,11/3/2016
INGN,"Inogen, Inc.",INGN.4Q16,2300,2325,4Q16,2016/4F,11.3,03/01/2017,3,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.08,0.09,0.10,67.55,34.05,12.14,0.781,67.17,0.818,69.06,0.768,64.43,94.61678,7.186091,4.288733,15.686644,7.376361,2.6914954,9.1,9.8,11.0,7.327134995,8.271944259,9.74154172,69.0,62.6,1.33,1.33,0.5163978,112.537,159.005,197.42267,0.012,0.012,0.012,0.000,78.930,-0.190,1.597,-0.06328525,-0.171400671,-0.114218524,-0.24784647,0.00,-0.09,-9.28,-10.273,-19.042,75.42912109,2/28/2017,3/6/2017,2/22/2017,3/2/2016,2/1/2017,1/25/2017,11/30/2016
PBH,Prestige Consumer Healthcare Inc,PBH.4Q16,2300,2310,4Q16,2016/3F,17.7,02/02/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.56,0.56,0.56,1.20,-5.96,7.93,2.512,52.1,2.515,52.5,2.430,46.43,8.365477,13.073444,0.74841976,19.723845,10.651565,2.0512462,3.9,5.0,7.5,3.778394077,3.039983832,3.151256564,60.6,57.0,1.50,1.56,0.70710677,714.623,806.247,842.9581,0.048,0.048,0.052,0.004,-11.358,2.422,-1.303,-0.229382838,-0.485646205,0.242899398,0.199011886,-0.06,15.43,-5.94,0.000,0.000,17.95843403,2/1/2017,2/7/2017,1/26/2017,2/4/2016,1/5/2017,12/29/2016,11/3/2016
TGNA,"TEGNA, Inc.",TGNA.4Q16,3400,3410,4Q16,2016/4F,29.2,02/27/2017,1,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.66,0.66,0.69,-16.18,-7.68,-2.15,1.870,13.704376,1.945,15.613635,1.949,14.274591,-7.751626,9.380615,12.719703,18.98532,6.705439,3.7872195,3.4,4.1,4.5,3.181939569,3.028763763,3.803483499,15.2,16.2,1.64,1.58,0.6741999,6008.17,3050.94,3347.25,0.136,0.125,0.137,0.012,-26.737,2.675,8.932,-0.179965743,-0.249787847,0.050573705,-0.163414389,0.05,-2.69,6.48,-0.379,-4.402,-44.28836068,2/24/2017,3/2/2017,2/20/2017,2/29/2016,1/30/2017,1/23/2017,11/28/2016
THG,"Hanover Insurance Group, Inc.",THG.4Q16,4800,4855,4Q16,2016/4F,18.0,02/03/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.01,1.35,1.52,11.89,7.55,20.67,6.758,91.01,6.784,84.07,6.667,79.75,11.145401,5.4169297,-7.625538,22.373688,10.648071,2.389574,1.7,1.7,1.3,0.575877663,0.694049055,0.680491319,96.5,90.8,1.67,1.50,0.8164966,4810.1,4754.2,4691.567,0.074,0.081,0.084,0.003,-11.228,-5.231,-10.015,0,0.327757238,-0.170263747,-0.153732536,0.17,14.79,-5.96,-24.874,-33.290,-2.464252302,2/2/2017,2/8/2017,1/27/2017,2/5/2016,1/6/2017,12/30/2016,11/4/2016
VWR,VWR Corp.,VWR.4Q16,3250,3270,4Q16,2016/4F,22.2,02/24/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.44,0.44,0.44,-11.59,-13.39,-11.74,1.829,25.03,1.816,27,1.825,27,4.091656,0,8.000004,18.834877,6.1023593,3.5099506,9.6,14.4,7.4,9.852075582,9.514491052,6.534356515,29.8,30.9,1.60,1.50,0.6992059,4375.3,4318.8,4531.78,0.073,0.067,0.068,0.000,-14.743,-6.102,4.490,-0.330268493,0.298131552,0.035481092,0.507734627,0.10,10.29,3.73,-0.618,-1.296,3.576440473,2/23/2017,3/1/2017,2/17/2017,2/26/2016,1/27/2017,1/20/2017,11/25/2016
IMAX,IMAX Corporation,IMAX.4Q16,3400,3430,4Q16,2016/4F,28.9,02/24/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.21,0.25,0.32,-11.65,6.51,8.39,1.262,31.4,1.194,31.45,1.232,34.5,12.798632,-8.840579,-1.5649438,18.834877,6.1023593,3.5099506,20.7,15.1,7.6,16.42944397,16.43427851,16.25373584,38.7,39.3,1.27,1.20,0.4577377,290.541,373.805,370.78488,0.040,0.038,0.036,-0.002,-6.036,-14.943,-5.075,0.365333972,1.733746105,-0.000294174,0.010810322,0.07,22.98,1.67,-15.363,-34.935,27.61878014,2/23/2017,3/1/2017,2/17/2017,2/26/2016,1/27/2017,1/20/2017,11/25/2016
HAIN,"Hain Celestial Group, Inc.",HAIN.4Q16,2400,2410,4Q16,2017/2F,54.8,06/22/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.55,0.56,0.58,-3.37,-21.55,9.70,2.164,39.03,1.909,35.23,2.142,37.15,-30.174763,-5.1682415,-3.7694633,14.339232,3.66652,2.9004693,5.1,6.9,3.6,6.860954253,6.835867071,6.230601968,43.8,43.1,1.78,1.87,0.6666667,2688.51,2910.2766,2832.0134,0.055,0.054,0.058,0.003,-44.514,-8.835,-6.670,-0.264538928,0.406233406,0.003669934,0.101170367,-0.09,24.29,-1.57,-2.035,-5.316,5.33765543,6/21/2017,6/27/2017,6/15/2017,6/23/2016,5/25/2017,5/18/2017,3/23/2017
EVR,Evercore Inc Class A,EVR.4Q16,4800,4840,4Q16,2016/4F,26.0,02/01/2017,3,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.38,1.31,1.31,27.06,55.47,33.37,4.263,68.7,4.534,76.55,4.177,53.1,58.046616,44.161964,11.022484,20.175802,10.307634,2.1641016,2.1,3.3,4.3,2.024034268,2.08358419,4.558279932,76.4,59.5,1.45,1.28,0.49721447,915.858,1240.24,1400.865,0.062,0.059,0.079,0.019,37.871,33.854,8.858,-0.363208176,-0.507806844,-0.028580521,-0.555965342,0.17,-0.23,-22.09,5.422,5.430,52.95657187,1/31/2017,2/6/2017,1/25/2017,2/3/2016,1/4/2017,12/28/2016,11/2/2016
ANDV,Andeavor,ANDV.4Q16,2100,2120,4Q16,2016/4F,179.7,02/07/2017,2,12/31/2016,12/31/2015,6/30/2016,9/30/2016,-0.13,0.68,0.77,-17.01,16.72,9.92,6.198,87.45,6.357,80.85,5.849,79.96,10.825849,1.1130571,-8.932191,23.86328,7.1280837,0.8726716,3.3,4.8,2.9,7.63299449,7.057655394,4.038822817,106.5,100.0,1.35,1.36,0.48936048,40633,28711,24955.412,0.071,0.079,0.073,-0.005,-13.037,-6.015,-9.805,-0.315796943,0.139827729,0.081519862,0.889905756,-0.01,31.73,-6.10,-119.258,-116.951,-38.58338789,2/6/2017,2/10/2017,1/31/2017,2/9/2016,1/10/2017,1/3/2017,11/8/2016
CRS,Carpenter Technology Corporation,CRS.4Q16,1200,1205,4Q16,2017/2F,15.5,02/02/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.09,0.09,0.14,19.49,9.84,-12.34,1.471,36.17,1.459,40.42,1.337,31.28,27.110672,29.219936,9.658157,19.723845,10.651565,2.0512462,10.7,9.0,8.9,5.727523724,5.833575176,10.20420193,35.3,37.8,2.00,1.71,0.5,2226.7,1813.4,1747.89,0.041,0.036,0.043,0.007,7.387,18.568,7.607,0.197376706,0.21188941,-0.018179495,-0.438709292,0.29,-12.70,7.13,-2.215,-34.286,-21.50312121,2/1/2017,2/7/2017,1/26/2017,2/4/2016,1/5/2017,12/29/2016,11/3/2016
UNP,Union Pacific Corporation,UNP.4Q16,4600,4620,4Q16,2016/4F,417.9,01/19/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.33,1.32,1.32,32.58,18.83,6.31,5.583,103.68,5.620,104.7,5.455,90.64,48.154938,15.511918,0.019097328,22.360432,6.531894,0.31529665,3.0,2.3,2.9,1.041266561,1.0635765,1.181556851,108.9,99.4,1.53,1.61,0.6149479,23988,21813,19881.86,0.054,0.054,0.060,0.007,25.795,8.980,-0.296,0.327184245,0.063575123,-0.020976337,-0.118733423,-0.07,3.97,-8.68,0.335,0.314,-17.1174754,1/18/2017,1/24/2017,1/12/2017,1/21/2016,12/22/2016,12/15/2016,10/20/2016
INFO,IHS Markit Ltd.,INFO.4Q16,3200,3220,4Q16,2016/4F,91.3,01/17/2017,2,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.46,0.46,0.46,17.37,8.62,-5.70,2.085,35.41,2.096,36.61,2.011,37.3,30.022156,-1.84986,3.3596873,22.231556,6.5827966,-0.1670003,2.7,2.2,2.1,1.549371839,1.546577543,1.594572333,38.8,38.9,1.70,1.70,0.5490054,1065.1,1113.4,2733.368,0.059,0.057,0.054,-0.003,7.791,-8.433,3.527,0.214314718,0.281860925,0.001806761,-0.028346468,0.00,6.07,0.14,0.317,1.141,156.6301756,1/16/2017,1/20/2017,1/10/2017,1/19/2016,12/20/2016,12/13/2016,10/18/2016
CCEP,Coca-Cola European Partners Plc,CCEP.4Q16,2400,2420,4Q16,2016/4F,65.3,03/21/2017,2,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.45,0.45,0.44,-36.23,-12.02,-21.30,2.191,31.4,2.265,35.45,2.151,32.24,-28.53393,9.956574,1.025939,16.266,3.707254,0.87583065,3.0,1.2,1.2,1.347291065,1.317078944,1.171593624,38.0,37.2,1.50,1.60,0.606977,8264,7010.991,11575.512,0.070,0.064,0.067,0.003,-44.800,6.249,0.150,1.432899721,1.48566408,0.022938733,0.149964491,-0.10,7.25,-2.26,0.498,2.754,40.07153921,3/20/2017,3/24/2017,3/14/2017,3/22/2016,2/21/2017,2/14/2017,12/20/2016
HII,"Huntington Ingalls Industries, Inc.",HII.4Q16,1300,1330,4Q16,2016/4F,74.4,02/16/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,2.42,2.43,2.44,45.20,9.62,20.06,10.309,184.19,10.439,198.87,10.263,176.91,46.459175,12.413084,4.0822625,19.176638,5.6004763,1.6563654,4.3,3.7,5.2,3.295096713,3.260613595,2.759095114,194.1,172.5,1.75,1.83,0.75377834,6957,7020,6995.836,0.056,0.052,0.058,0.006,27.283,6.813,2.426,0.141826921,-0.171622381,0.010575653,0.19426717,-0.08,-2.40,-11.10,-0.488,-0.870,0.558229122,2/15/2017,2/21/2017,2/9/2017,2/18/2016,1/19/2017,1/12/2017,11/17/2016
WELL,"Welltower, Inc.",WELL.4Q16,4800,4890,4Q16,2016/4F,154.3,02/22/2017,3,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.06,0.83,0.90,-1.62,-12.13,-10.49,2.034,66.93,2.005,65.58,2.120,62.18,7.8323007,5.467999,-2.2361338,20.30691,6.446433,3.3813238,8.5,8.5,7.4,4.31117782,4.25383173,3.552797458,69.7,70.4,1.84,1.79,0.55377495,3343.54,3859.82,4223.639,0.030,0.031,0.034,0.004,-12.475,-0.978,-5.617,0.004447835,0.147615377,0.013481043,0.213460061,0.05,6.34,0.91,28.350,18.223,26.3223709,2/21/2017,2/27/2017,2/15/2017,2/24/2016,1/25/2017,1/18/2017,11/23/2016
POL,PolyOne Corporation,POL.4Q16,2200,2210,4Q16,2016/4F,18.0,01/27/2017,5,12/31/2016,12/31/2015,6/30/2016,9/30/2016,0.37,0.37,0.38,0.88,-9.08,-5.24,2.326,32.04,2.339,32.03,2.299,29.06,18.403553,10.22023,-4.187858,16.66652,7.424617,0.23761988,3.8,4.8,2.5,2.443438336,2.258020774,2.478187907,36.4,37.0,1.45,1.45,0.4719399,3835.5,3377.6,3328.048,0.073,0.073,0.079,0.006,1.737,2.796,-4.425,-0.219536121,0.487992504,0.082115083,-0.014022169,0.00,13.73,1.57,0.676,-0.931,-13.23040021,1/26/2017,2/1/2017,1/20/2017,1/29/2016,12/30/2016,12/23/2016,10/28/2016
GATX,GATX Corporation,GATX.4Q16,4800,4830,4Q16,2016/4F,22.3,01/19/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,1.06,1.05,1.05,44.72,40.05,38.23,4.534,61.58,4.518,57.02,4.768,46.6,66.57882,22.360516,-6.186241,22.360432,6.531894,0.31529665,27.1,41.0,40.3,30.87923768,33.36187924,30.17126236,57.4,47.8,1.94,1.79,0.67810136,1451,1449.9,1412.776,0.074,0.079,0.102,0.023,44.218,15.829,-6.502,-0.339735183,-0.32839203,-0.074415519,0.02346522,0.15,0.67,-16.81,0.658,0.746,-2.634321158,1/18/2017,1/24/2017,1/12/2017,1/21/2016,12/22/2016,12/15/2016,10/20/2016
SBNY,Signature Bank,SBNY.4Q16,4800,4810,4Q16,2016/4F,83.0,01/19/2017,4,12/31/2016,12/31/2015,6/30/2016,9/30/2016,2.09,2.08,2.08,-2.07,20.24,26.80,9.084,150.2,9.178,150.82,8.716,116.65,8.037972,29.292763,1.2418628,22.360432,6.531894,0.31529665,3.8,3.3,2.1,3.135366614,2.909037869,1.795628423,164.4,144.3,1.35,1.25,0.5642881,836.133,1014.2,1188.4417,0.060,0.061,0.075,0.014,-14.322,22.761,0.927,0.151871829,0.830703691,0.077801925,0.74611104,0.10,9.03,-12.26,0.429,0.504,42.13548562,1/18/2017,1/24/2017,1/12/2017,1/21/2016,12/22/2016,12/15/2016,10/20/2016
